,title,company,location,salary,summary
41,Financial Services Consultant - Non-Financial Risk & Regulat...,Capgemini Invent,London,,"By combining strategy, technology, data science, and creative design expertise with an inventive mindset, we partner with our clients to innovate and transform…"
42,Management Consultant - Workforce Transformation,Capgemini Invent,London,,"By combining strategy, technology, data science, and creative design expertise with an inventive mindset, we partner with our clients to innovate and transform…"
43,newC++ Developer,Morgan Stanley,London,,Pragmatic and creative problem-solving skills and a positive attitude.We are seeking strong technologists with C++ skills in a Linux server-side environment.
44,newMarketing Researcher - Employer Brand,PeopleScout,London,,"An integral part of the team, you'll conduct qualitative research activities (focus groups, 1-2-1 interviews, workshops), that will help us provide analysis and…"
45,frog - Senior Service Designer,Capgemini Invent,London,,Comfort working closely with product designers and technologists.Enough tech and digital know-how to hold a high-level conversation with a technologist.
46,Internal Communications Manager - Chase UK,"JPMorgan Chase Bank, N.A.",London,,Work closely with in-house and agency teams to produce creative assets.JPMorgan Chase's new digital bank in the U.K. is seeking an experienced and talented…
47,"Product Lead, Platinion (Digital BCG)",Boston Consulting Group,London,,This will involve organising & facilitating ideation and incubation sessions to uncover creative and disruptive digital solutions.
48,U.K. Market Lead of SME- Banking and Lending - Chase UK,"JPMorgan Chase Bank, N.A.",London,,"Defining market and revenue opportunities for a specific customer segment, market and/or product.Experience in developing and managing go-to-market plans."
49,VFX Compositor,Deluxe Media,London,,Demonstrate the ability to communicate creative and technical thoughts and ideas.Preferably 12 months+ experience in TV VFX.
50,Personal Assistant,bp,London,,"Engineers, technologists, scientists and entrepreneurs‎.This role reports to VP of Market Platforms & Midstream Digital Portfolio Delivery."
51,Product Engineer / Technologist,Chilly’s,Remote in London,,"You will also be required to oversee the product quality process to ensure that all products are safe, legal and fit for purpose as well as ensuring all…"
52,"Creative Director, Experience Design",Apple,London,,"The ability to collaborate with other team members such as writers, designers, developers and creative technologists."
53,"Business Analyst, Software Asset Management, Global, London",Deloitte,London,,The Software Asset Management (SAM) Analyst position reports directly to the Software Asset Manager.This individual will support the license tracking and…
54,frog - Management Consultant - Marketing,Capgemini Invent,London,,"Frog partners with customer-centric enterprises to drive sustainable growth, by building and orchestrating experiences at scale, while harnessing the power of…"
55,Site Reliability Engineer,"JPMorgan Chase Bank, N.A.",London,,"As a Site Reliability Engineer (SRE) you will help build a meaningful engineering discipline, combining software and systems to develop creative engineering…"
