,title,company,location,salary,summary
0,Broadcast Technologist,,"Washington, DC 20500 (Downtown area)",,"The Broadcast Technologist is responsible for the installation, set-up, operation, and monitoring of broadcasting, video production, video editing, and audio…"
1,Design Technologist / UX & UI designer (contract),,"Remote in Washington, DC 20036",,"The Design Technologist takes new products and features from ideation to interactive mockup - creating wireframes, visual aids, documentation, design patterns,…"
