,title,company,location,salary,summary
0,"Creative Technologist, Creative Shop Labs",,"Chicago, IL 60606 (The Loop area)",,"5+ years of experience in creative technology, or similar role.Portfolio of projects that demonstrate your skills as a technologist/developer."
1,Creative Technologist,,"Chicago, IL 60601 (The Loop area)",,"The Creative Technologist (CT) is responsible for being a true innovator and automator, elevating the technical vision, execution, and strategy within the…"
