,title,company,location,salary,summary
59,Creative Technologist,National Museum of Mathematics,"Remote in New York, NY 10010",,"You will be relied on to use problem-solving, creativity, and quick thinking to keep the Museum exhibits and IT infrastructure running smoothly and help prepare…"
60,"Design Technologist (STEM, Maker Education)",NORY,"New York, NY 10018 (Garment District area)",,"Imagine - you can design a dream STEM project that a group of 5-7yo children can work on for a week.In collaboration with our curriculum team, you will utilize…"
61,"Creative Technologist, Creative Shop Labs",Meta,"New York, NY",,"5+ years of experience in creative technology, or similar role.Portfolio of projects that demonstrate your skills as a technologist/developer."
62,Creative Technologist,"JPMorgan Chase Bank, N.A.","New York, NY",,"8+ years' experience with creative technology, front-end development or related fields.Day-to-day, you'll collaborate closely with our design and product teams…"
63,Senior Creative Technologist,Havas Group,"New York, NY",,"Builds strong relationships with creatives for collaboration on creative ideas.Plays a key role in evolving the agency creative vision, creating prototypes to…"
64,newDigital Senior Creative Technologist,Protiviti,"New York, NY",,"Portfolio with examples of digital experiences or experiments that demonstrate your skill as a creative technologist, with your role and technical constraints…"
65,Creative Product Technologist,MiQ Digital,"New York, NY",,"The ideal candidate will be comfortable in a hybrid position, spending their time developing custom dynamic creative executions and working with product…"
66,Web Design Technologist,Avenues: The World School,"New York, NY",,Location: Flexible (ET operating hours)*.Storytelling and visual design are your hallmark strengths and you are an expert user of design software (ideally…
67,Design Technologist,RISIRISA,"New York, NY",,"As a member of RISIRISA’s design team, you will be joining an interdisciplinary group of scientists, mathematicians, designers, and engineers that work with…"
68,Creative Technologist - Digital Experience Design - Senior,Gensler,"New York, NY 10020 (Midtown area)",,"Exceptional critical thinking and creative problem-solving skills.Collaborate with clients, design teams and other technologists on projects across multiple…"
69,Capgemini Invent- Design Technologist II,Capgemini Invent,"New York, NY",,"As a Design Technologist, you’ll use the latest tools and techniques to take projects from idea to reality.Worked on 1+ production applications using a major…"
70,"Design Technologist, Brand Innovation Lab",Amazon Advertising LLC,"New York, NY+4 locations",,"Familiar with creative ideation and brainstorm sessions with internal and external partners.2+ years of experience as a front-end technologist, engineer, or UX…"
71,Senior Design Technologist,frog,"New York, NY+1 location",,"As a Senior Design Technologist, you'll use the latest tools and techniques to take projects from idea to reality."
72,Senior Design Technologist (Front End Developer),frog,"New York, NY",,"As a Senior Design Technologist focusing on Front End Development, you'll use the latest tools and techniques to take projects from idea to reality."
73,Senior Design Technologist (Full Stack Developer),frog,"New York, NY",,"As a Senior Design Technologist focusing on Full Stack Development, you'll use the latest tools and techniques to take projects from idea to reality."
74,Creative Technologist,National Museum of Mathematics,"Remote in New York, NY 10010",,"You will be relied on to use problem-solving, creativity, and quick thinking to keep the Museum exhibits and IT infrastructure running smoothly and help prepare…"
75,"Design Technologist (STEM, Maker Education)",NORY,"New York, NY 10018 (Garment District area)",,"Imagine - you can design a dream STEM project that a group of 5-7yo children can work on for a week.In collaboration with our curriculum team, you will utilize…"
76,"Creative Technologist, Creative Shop Labs",Meta,"New York, NY",,"5+ years of experience in creative technology, or similar role.Portfolio of projects that demonstrate your skills as a technologist/developer."
77,Creative Technologist,"JPMorgan Chase Bank, N.A.","New York, NY",,"8+ years' experience with creative technology, front-end development or related fields.Day-to-day, you'll collaborate closely with our design and product teams…"
78,Senior Creative Technologist,Havas Group,"New York, NY",,"Builds strong relationships with creatives for collaboration on creative ideas.Plays a key role in evolving the agency creative vision, creating prototypes to…"
79,newDigital Senior Creative Technologist,Protiviti,"New York, NY",,"Portfolio with examples of digital experiences or experiments that demonstrate your skill as a creative technologist, with your role and technical constraints…"
80,Creative Product Technologist,MiQ Digital,"New York, NY",,"The ideal candidate will be comfortable in a hybrid position, spending their time developing custom dynamic creative executions and working with product…"
81,Web Design Technologist,Avenues: The World School,"New York, NY",,Location: Flexible (ET operating hours)*.Storytelling and visual design are your hallmark strengths and you are an expert user of design software (ideally…
82,Design Technologist,RISIRISA,"New York, NY",,"As a member of RISIRISA’s design team, you will be joining an interdisciplinary group of scientists, mathematicians, designers, and engineers that work with…"
83,Creative Technologist - Digital Experience Design - Senior,Gensler,"New York, NY 10020 (Midtown area)",,"Exceptional critical thinking and creative problem-solving skills.Collaborate with clients, design teams and other technologists on projects across multiple…"
84,Capgemini Invent- Design Technologist II,Capgemini Invent,"New York, NY",,"As a Design Technologist, you’ll use the latest tools and techniques to take projects from idea to reality.Worked on 1+ production applications using a major…"
85,"Design Technologist, Brand Innovation Lab",Amazon Advertising LLC,"New York, NY+4 locations",,"Familiar with creative ideation and brainstorm sessions with internal and external partners.2+ years of experience as a front-end technologist, engineer, or UX…"
86,Senior Design Technologist,frog,"New York, NY+1 location",,"As a Senior Design Technologist, you'll use the latest tools and techniques to take projects from idea to reality."
87,Senior Design Technologist (Front End Developer),frog,"New York, NY",,"As a Senior Design Technologist focusing on Front End Development, you'll use the latest tools and techniques to take projects from idea to reality."
88,Senior Design Technologist (Full Stack Developer),frog,"New York, NY",,"As a Senior Design Technologist focusing on Full Stack Development, you'll use the latest tools and techniques to take projects from idea to reality."
89,Creative Technologist,National Museum of Mathematics,"Remote in New York, NY 10010",,"You will be relied on to use problem-solving, creativity, and quick thinking to keep the Museum exhibits and IT infrastructure running smoothly and help prepare…"
90,"Design Technologist (STEM, Maker Education)",NORY,"New York, NY 10018 (Garment District area)",,"Imagine - you can design a dream STEM project that a group of 5-7yo children can work on for a week.In collaboration with our curriculum team, you will utilize…"
91,"Creative Technologist, Creative Shop Labs",Meta,"New York, NY",,"5+ years of experience in creative technology, or similar role.Portfolio of projects that demonstrate your skills as a technologist/developer."
92,Creative Technologist,"JPMorgan Chase Bank, N.A.","New York, NY",,"8+ years' experience with creative technology, front-end development or related fields.Day-to-day, you'll collaborate closely with our design and product teams…"
93,Senior Creative Technologist,Havas Group,"New York, NY",,"Builds strong relationships with creatives for collaboration on creative ideas.Plays a key role in evolving the agency creative vision, creating prototypes to…"
94,newDigital Senior Creative Technologist,Protiviti,"New York, NY",,"Portfolio with examples of digital experiences or experiments that demonstrate your skill as a creative technologist, with your role and technical constraints…"
95,Creative Product Technologist,MiQ Digital,"New York, NY",,"The ideal candidate will be comfortable in a hybrid position, spending their time developing custom dynamic creative executions and working with product…"
96,Web Design Technologist,Avenues: The World School,"New York, NY",,Location: Flexible (ET operating hours)*.Storytelling and visual design are your hallmark strengths and you are an expert user of design software (ideally…
97,Design Technologist,RISIRISA,"New York, NY",,"As a member of RISIRISA’s design team, you will be joining an interdisciplinary group of scientists, mathematicians, designers, and engineers that work with…"
98,Creative Technologist - Digital Experience Design - Senior,Gensler,"New York, NY 10020 (Midtown area)",,"Exceptional critical thinking and creative problem-solving skills.Collaborate with clients, design teams and other technologists on projects across multiple…"
99,Capgemini Invent- Design Technologist II,Capgemini Invent,"New York, NY",,"As a Design Technologist, you’ll use the latest tools and techniques to take projects from idea to reality.Worked on 1+ production applications using a major…"
100,"Design Technologist, Brand Innovation Lab",Amazon Advertising LLC,"New York, NY+4 locations",,"Familiar with creative ideation and brainstorm sessions with internal and external partners.2+ years of experience as a front-end technologist, engineer, or UX…"
101,Senior Design Technologist,frog,"New York, NY+1 location",,"As a Senior Design Technologist, you'll use the latest tools and techniques to take projects from idea to reality."
102,Senior Design Technologist (Front End Developer),frog,"New York, NY",,"As a Senior Design Technologist focusing on Front End Development, you'll use the latest tools and techniques to take projects from idea to reality."
103,Senior Design Technologist (Full Stack Developer),frog,"New York, NY",,"As a Senior Design Technologist focusing on Full Stack Development, you'll use the latest tools and techniques to take projects from idea to reality."
104,Creative Technologist,National Museum of Mathematics,"Remote in New York, NY 10010",,"You will be relied on to use problem-solving, creativity, and quick thinking to keep the Museum exhibits and IT infrastructure running smoothly and help prepare…"
105,"Design Technologist (STEM, Maker Education)",NORY,"New York, NY 10018 (Garment District area)",,"Imagine - you can design a dream STEM project that a group of 5-7yo children can work on for a week.In collaboration with our curriculum team, you will utilize…"
106,"Creative Technologist, Creative Shop Labs",Meta,"New York, NY",,"5+ years of experience in creative technology, or similar role.Portfolio of projects that demonstrate your skills as a technologist/developer."
107,Creative Technologist,"JPMorgan Chase Bank, N.A.","New York, NY",,"8+ years' experience with creative technology, front-end development or related fields.Day-to-day, you'll collaborate closely with our design and product teams…"
108,Senior Creative Technologist,Havas Group,"New York, NY",,"Builds strong relationships with creatives for collaboration on creative ideas.Plays a key role in evolving the agency creative vision, creating prototypes to…"
109,newDigital Senior Creative Technologist,Protiviti,"New York, NY",,"Portfolio with examples of digital experiences or experiments that demonstrate your skill as a creative technologist, with your role and technical constraints…"
110,Creative Product Technologist,MiQ Digital,"New York, NY",,"The ideal candidate will be comfortable in a hybrid position, spending their time developing custom dynamic creative executions and working with product…"
111,Web Design Technologist,Avenues: The World School,"New York, NY",,Location: Flexible (ET operating hours)*.Storytelling and visual design are your hallmark strengths and you are an expert user of design software (ideally…
112,Design Technologist,RISIRISA,"New York, NY",,"As a member of RISIRISA’s design team, you will be joining an interdisciplinary group of scientists, mathematicians, designers, and engineers that work with…"
113,Creative Technologist - Digital Experience Design - Senior,Gensler,"New York, NY 10020 (Midtown area)",,"Exceptional critical thinking and creative problem-solving skills.Collaborate with clients, design teams and other technologists on projects across multiple…"
114,Capgemini Invent- Design Technologist II,Capgemini Invent,"New York, NY",,"As a Design Technologist, you’ll use the latest tools and techniques to take projects from idea to reality.Worked on 1+ production applications using a major…"
115,"Design Technologist, Brand Innovation Lab",Amazon Advertising LLC,"New York, NY+4 locations",,"Familiar with creative ideation and brainstorm sessions with internal and external partners.2+ years of experience as a front-end technologist, engineer, or UX…"
116,Senior Design Technologist,frog,"New York, NY+1 location",,"As a Senior Design Technologist, you'll use the latest tools and techniques to take projects from idea to reality."
117,Senior Design Technologist (Front End Developer),frog,"New York, NY",,"As a Senior Design Technologist focusing on Front End Development, you'll use the latest tools and techniques to take projects from idea to reality."
118,Senior Design Technologist (Full Stack Developer),frog,"New York, NY",,"As a Senior Design Technologist focusing on Full Stack Development, you'll use the latest tools and techniques to take projects from idea to reality."
119,Creative Technologist,National Museum of Mathematics,"Remote in New York, NY 10010",,"You will be relied on to use problem-solving, creativity, and quick thinking to keep the Museum exhibits and IT infrastructure running smoothly and help prepare…"
120,"Design Technologist (STEM, Maker Education)",NORY,"New York, NY 10018 (Garment District area)",,"Imagine - you can design a dream STEM project that a group of 5-7yo children can work on for a week.In collaboration with our curriculum team, you will utilize…"
121,"Creative Technologist, Creative Shop Labs",Meta,"New York, NY",,"5+ years of experience in creative technology, or similar role.Portfolio of projects that demonstrate your skills as a technologist/developer."
122,Creative Technologist,"JPMorgan Chase Bank, N.A.","New York, NY",,"8+ years' experience with creative technology, front-end development or related fields.Day-to-day, you'll collaborate closely with our design and product teams…"
123,Senior Creative Technologist,Havas Group,"New York, NY",,"Builds strong relationships with creatives for collaboration on creative ideas.Plays a key role in evolving the agency creative vision, creating prototypes to…"
124,newDigital Senior Creative Technologist,Protiviti,"New York, NY",,"Portfolio with examples of digital experiences or experiments that demonstrate your skill as a creative technologist, with your role and technical constraints…"
125,Creative Product Technologist,MiQ Digital,"New York, NY",,"The ideal candidate will be comfortable in a hybrid position, spending their time developing custom dynamic creative executions and working with product…"
126,Web Design Technologist,Avenues: The World School,"New York, NY",,Location: Flexible (ET operating hours)*.Storytelling and visual design are your hallmark strengths and you are an expert user of design software (ideally…
127,Design Technologist,RISIRISA,"New York, NY",,"As a member of RISIRISA’s design team, you will be joining an interdisciplinary group of scientists, mathematicians, designers, and engineers that work with…"
128,Creative Technologist - Digital Experience Design - Senior,Gensler,"New York, NY 10020 (Midtown area)",,"Exceptional critical thinking and creative problem-solving skills.Collaborate with clients, design teams and other technologists on projects across multiple…"
129,Capgemini Invent- Design Technologist II,Capgemini Invent,"New York, NY",,"As a Design Technologist, you’ll use the latest tools and techniques to take projects from idea to reality.Worked on 1+ production applications using a major…"
130,"Design Technologist, Brand Innovation Lab",Amazon Advertising LLC,"New York, NY+4 locations",,"Familiar with creative ideation and brainstorm sessions with internal and external partners.2+ years of experience as a front-end technologist, engineer, or UX…"
131,Senior Design Technologist,frog,"New York, NY+1 location",,"As a Senior Design Technologist, you'll use the latest tools and techniques to take projects from idea to reality."
132,Senior Design Technologist (Front End Developer),frog,"New York, NY",,"As a Senior Design Technologist focusing on Front End Development, you'll use the latest tools and techniques to take projects from idea to reality."
133,Senior Design Technologist (Full Stack Developer),frog,"New York, NY",,"As a Senior Design Technologist focusing on Full Stack Development, you'll use the latest tools and techniques to take projects from idea to reality."
134,Creative Technologist,National Museum of Mathematics,"Remote in New York, NY 10010",,"You will be relied on to use problem-solving, creativity, and quick thinking to keep the Museum exhibits and IT infrastructure running smoothly and help prepare…"
135,"Design Technologist (STEM, Maker Education)",NORY,"New York, NY 10018 (Garment District area)",,"Imagine - you can design a dream STEM project that a group of 5-7yo children can work on for a week.In collaboration with our curriculum team, you will utilize…"
