,title,company,location,salary,summary
53,"UX Engineer, Fitbit UX Studio",Google,London,,"Advise, collaborate with, and synthesize feedback from UX designers and researchers, and work closely with them to invent ways to solve critical product…"
54,UX Designer,Antstream Arcade,London,,"Salary: Excellent (dependent on experience).Play retro games on your computer, console, or mobile device."
55,newProduct Designer - Chase UK,"JPMorgan Chase Bank, N.A.",London,,"Work collaboratively in a multi-disciplinary team of researchers, product designer, technologists and business experts to create new customer-focused products…"
56,newUX Designer,Charles Stanley,London,,The ideal candidate will have experience working in a fast-paced environment and be adept at rapid prototyping and iterations.Version control and IT systems.
57,"User Experience Researcher, Accessibility, Fitbit Mobile",Google,London,,"Bachelor's degree in Human-Computer Interaction, Anthropology, Psychology, Computer Science, Behavioral Economics, or equivalent practical experience."
58,UX/UI Designer,The Goat Agency,Remote in London EC1Y,,Reports to: Lead UX/UI.Work in a cross-functional team environment.Research user needs and feedback on discoveries.Facilitate workshop sessions as required.
59,User Interface (UI) Designer,"JPMorgan Chase Bank, N.A.",Hybrid remote in London,,"Our growing 200+ Digital Experience Design team (DXD) includes UX and visual designers, service designers, researchers and creative technologists spread across…"
60,UX Product Designer,Thomas Ren Associates,London,"£60,000 a year",Job Description No job description…
61,UX/UI Designer – Sports,Shift F5,London,"£50,000 - £60,000 a year","On top of this, as a Senior member of an early-stage Design team, you will be responsible for driving the function and setting the creative direction."
62,Junior Digital Designer - Spark44,Accenture,London,,Competitive Salary and Package (dependent on experience).You will also be expected to develop long-term strategic initiatives for both brands.
63,newDigital Product Designer,Victoria & Albert Museum,London,"£40,000 a year","Working closely with the Design Lead and product and tech teams within the Digital Media department, the Digital Product Designer develops the UX and UI of…"
64,Product Designer (UX/UI),Lytt,Remote in London,,"Producing/updating design system, documents & standards.Shaping the UI/UX design of chart data visualisations.Establishing and maintaining usability metrics."
65,UX/UI Product Designer / Interaction Designer,BT,Hybrid remote in London,,"Improve the user experience of a product from conception to launch – Through collaboration & partnership with product managers, engineers, user researchers and…"
66,UX Designer – Tripledot Fortune,Tripledot Studios,London,,Take the UX designs through the visual design process and be a hands-on visual designer.Hands-on designer experience in any one of the departments: static UI…
67,newUSER RESEARCHER,LEGO,Hybrid remote in London,,You will need to have excellent observational and analytical skills and an innovative approach to designing research programs.
68,"Senior UX Designer, Alexa Shopping, Alexa Shopping",Amazon UK Services Ltd.,London,,Demonstrated experience designing throughout the entire product development lifecycle.Several years of experience as an UX/Interaction Designer or a similar…
69,newUX/UI Designer,Sweaty Betty,London SW6,,"Work with our UX Lead, UX Researcher, Digital Product Owners and our development team to ideate, prototype, design and deliver mobile-first digital experiences…"
70,UX/UI Designer,Hush,Hybrid remote in London SW8,,Whist firmly embedded in the Creative team you will also work extremely closely with the eCommerce team and UX functions.Content user journeys and signposting.
71,Interaction Designer,Siemens,London,,It is assumed that the candidate will be an experienced designer with several years of relevant work experience.
72,Middleweight Product Designer,Brewdog Plc,Remote in London EC1V,,Our Digital Product Designer will help to BrewDog sites and apps with the intent to become class leading customer experience.
73,UX Designer,Go Instore,London EC2A,,"You’ll work alongside the product designers, product managers, data analysts, developers and our business teams - to define our product roadmap and bring your…"
74,UX Designer,Shell,London,,"Getting involved at every stage, from discovery and design, executing and optimising, at scale.Professional experience in agency side and client-side…"
75,UX/UI Designer,Hush,Hybrid remote in London SW8,,Whist firmly embedded in the Creative team you will also work extremely closely with the eCommerce team and UX functions.Content user journeys and signposting.
76,newUX/UI Designer,Sweaty Betty,London SW6,,"Work with our UX Lead, UX Researcher, Digital Product Owners and our development team to ideate, prototype, design and deliver mobile-first digital experiences…"
77,"Senior Product Designer, UI/UX",NatWest Group,London,,"From home working to job sharing, visit the remote and flexible working page on our website to find out more.Producing journey maps, UX wireframes, hi-fidelity…"
