,title,company,location,salary,summary
131,newProduct Designer,sweetgreen,"Los Angeles, CA",,"Through human-centered design principles, Product Designers understand and anticipate pain points, define vision states, and design + codify sweetgreen's…"
132,Product Designer,Panorama Education,"Temporarily Remote in Los Angeles, CA",,"Collaborate with other designers, product managers, engineers, and researchers.You'll work alongside a cross-functional team of product managers, engineers,…"
133,UX Designer,AEG Worldwide,"Los Angeles, CA",,"As one of our inaugural hires, the UX Designer will lead cross-functional initiatives, work on technically complex systems and define processes that improve our…"
134,Visual Designer - Remote OK,AuditBoard,"Remote in Los Angeles, CA",,Collaborate and communicate with other designers and stakeholders to gather requirements and deliver on creative initiatives.401k to save for your future.
135,"UX Designer, Design Systems",Workato,"Remote in Los Angeles, CA",,"Collaborating with product designers and UI developers to design and implement robust, flexible components, patterns and guidelines."
136,newProduct Designer,sweetgreen,"Los Angeles, CA",,"Through human-centered design principles, Product Designers understand and anticipate pain points, define vision states, and design + codify sweetgreen's…"
137,Product Designer,Panorama Education,"Temporarily Remote in Los Angeles, CA+2 locations",,"Collaborate with other designers, product managers, engineers, and researchers.You'll work alongside a cross-functional team of product managers, engineers,…"
138,UX Designer,AEG Worldwide,"Los Angeles, CA",,"As one of our inaugural hires, the UX Designer will lead cross-functional initiatives, work on technically complex systems and define processes that improve our…"
139,Visual Designer - Remote OK,AuditBoard,"Remote in Los Angeles, CA",,Collaborate and communicate with other designers and stakeholders to gather requirements and deliver on creative initiatives.401k to save for your future.
140,Graphic Designer,Pastilla Inc.,"Hybrid remote in Los Angeles, CA",,"You are obsessed with design, enjoy conceptualizing content, and think creatively to push boundaries.You have experience in branding, print, product, web, and…"
141,Senior UX UI Web Designer,PAIGE LLC,"Los Angeles, CA",,"At least 5-7+ years professional experience as a UX designer or related field.Oversees Junior UX/UI Web designer whose main focus is to develop site content,…"
142,Lead Product Designer - RetailMeNot,RetailMeNot,"Los Angeles, CA 90017",,Collaborate with designers to advance RetailMeNot’s Design System and standards for visual design and user experience.
143,Junior Product Designer,Cosm,"Los Angeles, CA 90094 (Westchester area)",,"Collaborate with product managers, engineers, and designers through all stages of the design process and product development lifecycle to build out thoughtful…"
144,Product Designer,"Evite, Inc.","Los Angeles, CA",,"You’ll have the opportunity to work cross-functionally with product and technology to create beautifully crafted digital experiences, products, and product…"
145,Graphic Designer,You Go Natural,"Los Angeles, CA 90013 (Downtown area)",,You’d be responsible for ensuring YGN visual elements tell a beautiful and consistent story.This role has the potential to grow into a full-time position.
146,UX Designer Researcher,Shell Recharge Solutions,"Los Angeles, CA 90021",,Shell Recharge Solutions is looking for a UX Designer Researcher to help bring the capabilities of our market leading Software-as-a-Service platform to our…
147,Senior UI Designer,Recruiting From Scratch,"Remote in Los Angeles, CA 90013",,"2+ years of experience as a UI designer working on enterprise products.They help humans harness AI to create more understanding around results, create…"
148,UX/UI Graphic Designer,3insys,"Los Angeles, CA 90017 (Downtown area)",,"We are currently seeking a well experienced *Web/Graphic Designer* to join our team and be responsible for the overall website design, graphics, content…"
149,Lead Product Designer,Circle,"Remote in Los Angeles, CA",,Design mentorship and guidance for fellow designers and product management peers.Circle is looking for a Lead Product Designer to drive design outcomes that…
