,title,company,location,salary,summary
108,"newSr. Designer, Payments",eBay Inc.,"San Francisco, CA",,We are looking for a senior product designer to join our Payments design team and help craft the future of this critical and foundational eCommerce experience.
109,Senior Product Designer - Subscriptions,Udemy,"Remote in San Francisco, CA 94107",,"As senior designer for Udemy's subscriber experience, you will help lead the strategy and evolution of our subscription product lines."
110,Product UX Designer,Brave Software Inc.,"San Francisco, CA (Financial District/South Beach area)",,"Brave is looking for an experienced Product/UX Designer to help us craft amazing product experiences for Brave Search, Brave Rewards, as well as a variety of…"
111,"ILMxLAB UI/UX Designer San Francisco, CA",Industrial Light & Magic,"San Francisco, CA",,"A creative, multi-disciplined person who can work with artists, programmers, designers and engineers to both improve workflow and implement new features."
112,"Sr. Visual UX Designer, Alexa Shopping, Alexa Shopping",Amazon.com Services LLC,"San Francisco, CA",,"8+ years of professional experience as a UX designer or interaction designer.4+ years of experience as a visual UI designer, interaction designer or similar…"
113,Product Designer,Go2Andaman,"San Francisco, CA",,* We love to hire designers who can code so there's less communication and hand-off cost with engineers.We're on a mission to make it possible for every person…
114,newSenior Product Designer,Upwork,"Remote in San Francisco, CA+1 location",,3+ years experience in industry experience as a UX designer dedicated to the complete UX design and development lifecycle of several successfully launched…
115,Product Designer,Forward,"San Francisco, CA+1 location",,"We’re looking for designers to define this new world.As a designer at Forward, you have a unique opportunity to redesign healthcare from the ground up."
116,Principal UX Designer,Oracle,"Redwood City, CA 94065 (Marine area)+1 location",,"Responsible for creating, evaluating and modifying prototypes to support evolving hardware and software application development."
117,"Product Designer, UX/UI",Video.io,"Remote in San Francisco, CA",,3+ years experience as an UX/UI designer.Video.io is looking for passionate product designer to join us and help contribute to all our products.
118,Product Designer,Dictionary.com,"Oakland, CA 94607 (Acorn-Acorn Industrial area)",,"3 years of experience collaborating with multiple disciplines, such as product, engineering and data analysis.As with everything in life, things change."
119,Mobile Product Designer,Brave,"Remote in San Francisco, CA",,"Collaborate with a team of product managers, designers, and developers.Brave is on a mission to protect the human right to privacy online."
120,Visual Designer - Contract,Punchcut,"San Francisco, CA 94108 (Financial District/South Beach area)",,You should have a strong understanding of user-centered design and be comfortable working independently and in collaboration with other designers.
