,title,company,location,salary,summary
95,Sr. Product Designer - Information Architecture,CommerceHub,"Chicago, IL+1 location",,We are looking for seasoned product designers that enjoy being given ambiguous problems and excel in finding innovative solutions.A 6% 401(k) match.
96,Graphic Designer,King & Spalding,"Chicago, IL 60606 (Loop area)",,A poised communicator with the ability to present and explain design decisions – including the strategy behind designs – to non-designers in laymen’s terms.
97,Lead Product Designer,Bain & Company,"Chicago, IL",,"As a lead product designer, you will play a critical role in the development and deployment of products that transform how Bain consulting is delivered."
98,"Associate, Digital Product Designer",KPMG,"Chicago, IL 60601 (The Loop area)",,"Create end-to-end digital products, including experiences and interfaces with a team of cross-functional stakeholders."
99,Senior UX Designer,Publicis Sapient,"Chicago, IL 60601 (The Loop area)",,"Champion the discovery, research, and data synthesis to identify critical user insights and develop hypotheses to design effective experiences."
100,Senior User Experience Designer,Kin + Carta,"Chicago, IL",,Kin + Carta is seeking a Senior User Experience Designer on a contract basis to help us design amazing experiences for our Fortune 500 clients and their…
101,Product Designer (Remote),Shop Smart,"Remote in Chicago, IL",,"As the Product Designer, you’ll join a cross-functional team of Product Managers, Engineers, Content Creators, and Business Development Managers responsible for…"
102,Senior Product Designer,Focused Labs,"Chicago, IL",,"Balance user needs, technical constraints, and business objectives to solve problems effectively.Create design deliverables that define products including…"
103,newLead Experience Designer,BCG Digital Ventures,"Chicago, IL+1 location",,Contribute to the design cohort through knowledge sharing and presentations with other designers.Our experience designers are tasked with developing product…
104,UX Designer,Media.Monks,"Remote in Chicago, IL",,"MediaMonks is seeking a UX Designer who can apply their skills in Information Architecture and.Your skills in research, strategy and/or interface design."
105,Senior UX/UI Designer - SaaS,Workfully,"Remote in Chicago, IL 60604",,"Reporting to the Technology Services, you will be supporting our team by creating user-centric design solutions for our web and mobile app, ApprovPay."
106,Freelance UX Designer,AbelsonTaylor,"Chicago, IL 60607 (West Loop Gate area)",,The User Experience Designer (UX Designer) plays a key role in the development of interactive initiatives at AbelsonTaylor and works across a wide range of…
107,Lead UX Designer,84.51°,"Remote in Chicago, IL",,"You enjoy working with other designers, developers, and product owners.You'll be responsible to your cross-functional team for making great design happen in…"
108,UX Designer / Researcher,TA Digital,"Chicago, IL 60604 (The Loop area)",,"The results of your work will help designers better understand user goals, needs, behaviors, limitations, and preferences as well as provide rationale for…"
109,Sr Product Designer,"Grubhub Holdings, Inc.","Chicago, IL 60602 (The Loop area)",,"A passion for sharing design strategies with fellow designers, product managers, and engineers to deliver a better, more user-centered products."
110,User Experience Design Specialist (Data Visualization),SAP,"Hybrid remote in Chicago, IL 60606",,"Own our current and future data visualization projects.Deliver high-fidelity, detail-oriented mock-ups to illustrate design proposals by providing visual,…"
111,Graphic / Web Designer,SK Intertainment,"Chicago, IL 60647",,"Projects will range from daily e-mail marketing collateral to longer form on-site promotions.Versatile: You have relevant experience in a wide range of design,…"
112,UX/Product Designer,ARK Solutions,"Remote in Chicago, IL",,"Collaborating with a distributed team of Product Designers, UX Design - Researchers & Content designers.Collaborates effectively with developers, strategists,…"
113,Lead UX Designer - Design Systems,Abbvie,"Chicago, IL",,"8+ years’ experience as a UX designer for web, mobile and software applications.Lead processes and pathways for designers and developers to contribute and…"
114,"Lead UX Designer, VP","JPMorgan Chase Bank, N.A.","Chicago, IL",,"Research, design, prototype user-centric designs with rapid testing and iteration.Support Software Engineers and Product teams to evolve designs during…"
