,title,company,location,salary,summary
63,CX Researcher - Qualtrics - Customer Insights & Analytics,ServiceNow,"San Francisco, CA 94105 (Financial District/South Beach area)",,"Familiarity with customer journey mapping, service design and design thinking approaches.Graphic design background a plus, but not required."
64,"Minted, UX Designer",Minted,"San Francisco, CA",,Hone your instincts around mobile-first and responsive design.Experience working with mobile-first and responsive design is a plus.
65,Department of Pediatrics - Professional Researcher Series,UC San Francisco Academic,"San Francisco, CA",,"Participate in experimental design, data analysis and interpretation and in preparing and presenting research results in scientific settings."
66,"Content Producer, Learn",Adobe,"San Francisco, CA",,"Be an advocate for design processes and requirements.Background in learning design, learning technology, or product on-boarding content."
67,newField Marketing Contractor,Ouster,"San Francisco, CA",,"Strong eye for design, knowing what booth designs, swag, assets, etc. will best represent our brand and set us apart."
68,"Machine Learning Scientist, Frontier Research",Genentech,"San Francisco, CA (Mission Bay area)+1 location",,"The Frontier Research group within Prescient Design seeks exceptional researchers who have a research background in machine learning and related areas, passion…"
69,Digital Marketing Specialist,"Berkeley Lights, Inc.","Remote in San Francisco Bay Area, CA",,Our extremely sophisticated proprietary technology and Beacon® and LightningTM systems accelerate the rate researchers can discover and develop cell-based…
70,User Experience Researcher,UnitedMasters,"Remote in San Francisco, CA",,Participate in the product design process to ensure the needs of UnitedMasters users are accurately reflected in the end product.
71,"UX Researcher (NY, San Francisco, San Diego, Tempe, Arlingto...",Amazon.com Services LLC,"Remote in San Francisco, CA+5 locations",,"Masters degree or PHD in HCI, Product design or other relevant design practice.Mentor and support junior researchers, be mentored and coached by supportive…"
72,"Research Analyst (6257U), GSPP Department Ops - 33305",University of California Berkeley,"Berkeley, CA 94720",,"Using the research from research reports, helps to design a sample and survey (in conjunction with survey firms and organizations) for a survey of Californians…"
73,"Lead UX Researcher, Sensing and Algorithms, Fitbit",Fitbit,"San Francisco, CA 94105 (Financial District/South Beach area)",,"Plan, design, and conduct UX research to inform requirements, evaluate concepts, and assess usefulness and usability of projects."
74,"Software Developer - Multiple Roles Available (jr, intermedi...",Kindred,"San Francisco, CA",,"Any mechanical, electrical or mechatronic design, assembly, and hardware-in-the-loop testing experience.Complete familiarity with modern software development…"
75,Microscopy Specialist,University of California San Francisco,"San Francisco, CA 94143 (Inner Sunset area)",,"Thorough knowledge of bioinformatics programming design, modification and implementation.This position requires direct interaction with researchers including…"
76,"Head of Design, Seller Experience",Square,"San Francisco, CA",,"You will promote a world-class design practice, influence product strategy, and ensure design execution throughout your organization.Check out our I+D page."
77,Senior Design Researcher,Frontapp,"San Francisco, CA",,Front is a hub for customer communication that allows companies to offer tailor-made service at scale.Front looks and feels like your email inbox with a few…
78,newSenior UX Researcher,Anthem,"San Francisco, CA 94111 (Chinatown area)",,"Lead the design, author and execute test plans, as well as evaluating the results for evidence based research to develop recommendations."
79,"Customer Experience Insights Manager, Devices and Services",Google,"San Francisco, CA",,"Manage research budget, and guide work of internal and external researchers.Experience conducting quantitative and qualitative marketing research projects,…"
80,Clinical Research Coordinator,University of California San Francisco,"Remote in San Francisco, CA 94143+5 locations",,"Practical experience with clinical research design and execution, including participant recruitment and data collection.Familiarity with REDCap or Qualtrics."
81,Investigator - Senior Research Scientist (Full Time and Part...,Pacific Institute for Research and Evaluation,"Berkeley, CA 94704",,"PIRE is prepared to assist researchers submit applications with startup funding, administrative support and collaborative scientific support."
82,"Software Test Engineer, Fitbit",Fitbit,"San Francisco, CA 94105 (Financial District/South Beach area)",,"As a Test Engineer, you navigate Google's massive codebase, identify weak spots and constantly design better and creative ways to break software and identify…"
83,newFlow cytometry research technologist,J. David Gladstone Institutes,"San Francisco, CA 94158 (Mission Bay area)",,"The candidate will be involved in training and assisting researchers with the design, execution, and interpretation of flow cytometry results."
84,newResearch Scientist IV - Neuro-symbolic Representation Learni...,SIS,"Burlingame, CA",,Collaboration and experimentation on novel state-of-the-art representation learning algorithms and models with researchers.
85,"Accenture Labs Associate Principal Researcher, Digital Exper...",Accenture,"San Francisco, CA",,"Additionally, researchers at the Associate Principal level:Manage prototype creation to illustrate Labs technical innovations with functional examples –…"
86,Research Assistant III,NCIRE,"San Francisco, CA 94121 (Outer Richmond area)",,"Perform literature reviews to add substantially to survey designs, and manuscript and grant applications.The Research Assistant III (RA) will work with a group…"
87,Designer - Graphic Artist,WestEd,"San Francisco, CA 94107 (South of Market area)",,Strong graphic design and illustration skills.Strong document design and layout skills.Understand and design with ADA WCAG 2.1 accessibility requirements in…
88,"UX Program Manager, Fitbit Industrial Design",Google,"San Francisco, CA+2 locations",,Experience working with design groups.Knowledge of user-centered design processes and iterative development processes.
89,Deep Learning Researcher,Dolby,"San Francisco, CA",,Join the leader in entertainment innovation and help us design the future.Dolby’s Applied AI group is looking for a Deep Learning researcher to contribute to…
90,UX Researcher,Uber,"San Francisco, CA 94103 (South of Market area)",,"Collaborate with a diverse group of cross-functional product, design, engineer, and product marketing team members to align and impact."
91,newAssociate Director for Clinical Research Programs,University of California San Francisco,"San Francisco, CA 94143 (Inner Sunset area)",,Knowledgeable about clinical studies involving complex trial design issues.Proven ability to translate clinical research philosophy into direct and indirect…
92,"newStaff Product Designer, Customer Journey",Twitter,"San Francisco, CA 94103 (South of Market area)",,Experience iterating on design with experimentation (e.g. A/B testing).Demonstrate ability to define strong hypotheses and incorporate data into your design…
93,UX Researcher,C3 AI,"Redwood City, CA",,"Evangelize design thinking throughout the organization.Can lead, design, execute, and communicate impactful research in a fast-paced product development…"
