,title,company,location,salary,summary
121,Product Designer,BeingUser,"Bengaluru, Karnataka",,A design portfolio demonstrating strong design competencies across web and mobile platforms.Help in elevating the design standards across the organisation–…
122,Principal UX Designer - India Experience Group,ASSPL - Karnataka,"Bengaluru, Karnataka",,"An innate capacity for creating engaging, highly usable designs and layouts.Analyze customer problems and design delightful solutions that meet measurable…"
123,"UX Designer, Payment Products",ADCI - Karnataka,"Bengaluru, Karnataka",,"Work closely with product owners, software developers, researchers, and other designers to create innovative design solutions that impact millions of users."
124,"Manager, Product Manager - Driver Excellence",GO-JEK,"Bengaluru, Karnataka",,"You will also work closely and inspire designers, data scientists, user researchers and teams across Gojek to craft beautifully simple solutions."
125,Senior Content Designer (UX Writing),Yara International,"Bengaluru, Karnataka","₹15,00,000 - ₹20,00,000 a year","Collaborate with designers, user researchers, legal, marketing, product managers, and developers.Work with our Design System Team and take ownership of the…"
126,Senior UX Researcher,Razorpay,"Bengaluru, Karnataka",,"Experience with qualitative and user-centered design methodologies.Drive existing business, product and design decisions by providing."
127,UX/UI Designer,Anatta Design,"Bengaluru, Karnataka",,Creation of useable and accessible UI designs.Portfolio of UI/UX design projects.Integrate quantitative and qualitative data into design solutions.
128,Product Designer (L3),Twilio,"Bengaluru, Karnataka",,"Has a proven user-centered design workflow that comprises: research, design, prototyping, testing, iteration, presentation, sharing and soliciting feedback,…"
129,UX Designer for Enterprise Software Application,Micro Focus,"Bengaluru, Karnataka",,Design and vet Atomic design components for adoption to corporate design system.Prepare and communicate visual design standards.
130,UX Manager,Zycus,"Bengaluru, Karnataka","₹30,00,000 - ₹40,00,000 a year","Build, develop and nurture a world-class technical product design team; enable your team to innovate, solve complex design problems and deliver extraordinary…"
131,Industrial/Ergonomic/UI Designer,Siemens Healthineers,"Bengaluru, Karnataka",,You will be a strong advocate of great product design by ensuring solutions set high visual and interaction design quality standards in alignment with our…
132,Senior Product Designer,ServiceNow,"Bengaluru, Karnataka",,6+ years of experience in User Experience or Interaction design with heavy emphasis on solid human-centered design methods.
133,Product Designer,Scripbox Advisors,"Bengaluru, Karnataka",,A design portfolio demonstrating strong design competencies across web and mobile platforms.Help in elevating the design standards across the organisation–…
134,Sr. UX designer,ADCI - Karnataka,"Bengaluru, Karnataka",,"Portfolio of shipped work demonstrating experience in UX design, interaction design, information architecture design, and relevant experience."
135,Senior Product Designer,MoEngage Inc,"Temporarily Remote in Bengaluru, Karnataka",,"Participate in our design critique process, to receive and provide feedback on design work.Understand product requirements, and design accordingly."
136,Senior UI/UX Designer,Product,"Bengaluru, Karnataka",,"Good aesthetics for clean and pleasing UI design.Understand user needs, study competitive offerings & design a differentiated UX."
137,Principal UX Designer,Palo Alto Networks,"Bengaluru, Karnataka",,Skills in interaction design with a solid command of user centered design process.Closely collaborate with a geographically diverse design team to co-design…
138,Lead Product Designer,MediBuddy,"Bengaluru, Karnataka",,"Strong graphic design ,visual design and Interaction design skills.Successfully communicate conceptual ideas, detailed design, and design rationale, both…"
