,title,company,location,salary,summary
119,Microscopy Specialist,,"San Francisco, CA 94143 (Inner Sunset area)",,"Thorough knowledge of bioinformatics programming design, modification and implementation.This position requires direct interaction with researchers including…"
120,newAccount Executive,,"San Francisco, CA",,"Engage in a consultative, relationship-driven sales process with the highest value customers across verticals: from lead identification to networking to…"
121,CX Researcher - Qualtrics - Customer Insights & Analytics,,"San Francisco, CA 94105 (Financial District/South Beach area)",,"Familiarity with customer journey mapping, service design and design thinking approaches.Graphic design background a plus, but not required."
122,Product Designer,,"San Francisco, CA 94105 (Financial District/South Beach area)+4 locations",,"Experience showcasing your end-to-end design process across multiple projects, that include interaction and visual design artifacts, multiple iterations, and…"
123,Backend Engineer,,"Remote in San Francisco, CA",,"The combination provides researchers, drug developers, and clinicians with the tools to guide treatment, uncover hidden disease phenotypes, and design better…"
124,Program Coordinator,,"San Francisco, CA 94143 (Inner Sunset area)",,"Most importantly, we partner with women with lived experience during all phases of the research including developing and prioritizing the research agenda,…"
125,"Lead UX Researcher, BI and Analytics",,"San Francisco, CA",,Ability to wireframe and articulate design recommendations based on research outcomes.Working autonomously with UX designers to synthesize complex product…
126,"Director, UX Design",,"San Francisco, CA",,"A creative design expert who is deeply passionate about design, product, and the end-to-end customer experience across a product and services ecosystem."
127,"Content Policy Manager, Stakeholder Engagement for Transpare...",,"San Francisco, CA+1 location",,"This function will also aim to build new programs, methods, and structures of engagement to educate stakeholders and bring our policy development process more…"
128,"Design Director, One Design Language",,"San Francisco, CA",,"Bachelor's degree or equivalent related professional experience, along with 10+ years of proven experience in brand and identity design, design strategy,…"
129,Product Manager - U4B - Uber Health,,"San Francisco, CA 94103 (South of Market area)",,"Work closely with a fun team of world-class engineers, designers, data scientists, and user researchers, setting team roadmap and driving execution."
130,"Lead UX Researcher, Sensing and Algorithms, Fitbit",,"San Francisco, CA 94105 (Financial District/South Beach area)",,"Plan, design, and conduct UX research to inform requirements, evaluate concepts, and assess usefulness and usability of projects."
131,"newDirector, User Experience, Web Acquisition, Discovery, Googl...",,"San Francisco, CA",,"Experience in multiple design disciplines, creating UX at scale for organizations.You will have built UX systems at scale, understand how to integrate existing…"
132,CDHI Applications Support Analyst,,"Remote in San Francisco, CA 94143",,"Basic knowledge relating to the design and development of software.Under supervision applies basic IT professional concepts, department / unit and campus /…"
133,"UX Designer, New Products - XR",,"San Francisco, CA+11 locations",,"Additional design skills in related fields, including motion design, creative coding, or programming.Ability to think spatially, with 3D design experience in…"
134,"Customer Experience Insights Manager, Devices and Services",,"San Francisco, CA",,"Manage research budget, and guide work of internal and external researchers.Experience conducting quantitative and qualitative marketing research projects,…"
135,"UX Engineer, Design",,"San Francisco, CA+3 locations",,"Advise, collaborate with, and synthesize feedback from UX designers and researchers.You’ll demonstrate your creativity, analytical skills, and knowledge of…"
136,Digital Project Manager,,"San Francisco, CA 94143 (Inner Sunset area)",,Understanding of the fundamentals of design and user experience.The Digital Project Manager will be responsible for day-to-day coordination of health-related…
137,Design Research Manager - QuickBooks,,"San Francisco, CA 94103 (South of Market area)",,"2+ years of experience directly managing, coaching and developing researchers.Nurture a psychologically safe environment for learning and sharing among…"
