,title,company,location,salary,summary
81,"Adjunct Faculty, Undergraduate Management and Leadership Pro...",Golden Gate University,"San Francisco, CA 94105 (Financial District/South Beach area)",,"Lead class lectures, instructional activities, and classroom discussions.Monitor and address student concerns and inquiries."
82,"newFraud Operations, Process Specialist",Chime,"Remote in San Francisco, CA 94108",,Exceptional written and verbal communication skills; with experience developing instructional and procedural documentation and presentations.
83,Classroom Aide,Ecole Notre Dame des Victoires Elementary,"San Francisco, CA 94108 (Financial District/South Beach area)+1 location",,"Ecole Notre Dame des Victoires, a Catholic elementary school (Transitional Kindergarten - Grade 8) located in downtown San Francisco, seeks a classroom aide."
84,Head of Talent Management,Tradeshift,"San Francisco, CA 94105 (Financial District/South Beach area)",,Establish and drive consistent “talent operating rhythms” and the talent flywheel.Develop/drive succession and talent planning and calibration efforts that…
85,Lead Instructor / Software Engineer,Rithm School,"San Francisco, CA 94111 (Chinatown area)",,All instructional staff have two weeks of paid time off between cohorts.You will have regular opportunities to deepen your knowledge in engineering and…
86,Director of Customer Education,Heap,"Remote in San Francisco, CA",,"In this role, you will lead the Customer Education Team to design and develop educational content for our wide range of learners including product managers,…"
87,Summer Camp Site Director,"Kid Stock, Inc","San Francisco, CA",,Work as lead instructor; when applicable.*Learning Strategies* Selecting and using training/instructional methods and procedures appropriate for the situation…
88,newDesktop Support Lead/Sr. Consultant,Zodiac Solutions,"San Francisco, CA",,Organize and file documentation pertaining to warranties and instructional guides for computer hardware.I am *Juned Ali* from *Zodiac Solutions*.
89,Site Educational Manager,Good Samaritan Family Resource Center of San...,"San Francisco, CA 94110 (Mission area)",,Co-lead the planning and delivery of a developmentally appropriate professional development trainings; provide onsite instructional and environmental support…
90,Lead Instructor / Software Engineer,Rithm School,"San Francisco, CA 94111 (Chinatown area)",,All instructional staff have two weeks of paid time off between cohorts.You will have regular opportunities to deepen your knowledge in engineering and…
91,Principal,Archbishop Riordan High School,"San Francisco, CA 94112 (Outer Mission area)",,"School Background: *Archbishop Riordan High School, an Archdiocesan Catholic High.School in the Marianist tradition, prepares young men and women for…"
92,UXDI Instructor Lead,General Assembly,"Remote in San Francisco, CA",,We are looking for instructors to lead this transformative experience through General Assembly's User Experience Design Immersive course.
93,newDesktop Support Lead/Sr. Consultant,Zodiac Solutions,"San Francisco, CA",,Organize and file documentation pertaining to warranties and instructional guides for computer hardware.I am *Juned Ali* from *Zodiac Solutions*.
94,Part-Time Associate Instructor (Math or English),SEO (Sponsors for Educational Opportunity),"San Francisco, CA",,Part-Time Associate Instructors are a part of the on-site instructional team but are not assigned to teach or lead specific classrooms.
95,Sales Representative,Newsela,"Remote in San Francisco, CA",,"You have demonstrated expertise in seamlessly navigating multiple stakeholders (district and school superintendents, instructional and curriculum directors, and…"
96,"Manager, Technical Writing",Cribl,"Remote in San Francisco, CA",,"Demonstrated ability to lead & grow teams, and to coach high-octane talent.Collaborate closely with engineers, product managers, sales engineers, tech leaders,…"
97,Product Design Manager,NoRedInk,"Remote in San Francisco, CA",,You'll oversee design work across multiple product areas and lead your team to craft high-quality experiences that improve the lives of students and educators.
98,Sales Enablement Lead - Coursera for Campus,Coursera,"Remote in San Francisco, CA",,"Welcome! The enablement team is responsible for ensuring that our enterprise team has the systems, training, messaging, skills and internal support that they…"
99,Global Head of Customer Education,data.ai,"Remote in San Francisco, CA",,"Tracking KPIs and driving success therein; leveraging data and analytics to develop, lead, and measure results adoption-related initiatives, programs, and…"
100,Classroom Counselor - San Francisco Public Schools,Seneca Family of Agencies,"San Francisco, CA 94110 (Bernal Heights area)",,"The Classroom Counselor provides instructional, therapeutic, and behavioral support to students in Seneca’s partnering charter and district schools."
101,"Lead Teacher, Lower School (K-4)",San Francisco Day School,"San Francisco, CA 94118 (Lone Mountain/USF area)+1 location",,Position Status/Time: Full-time/ August 2022.SF Day offers excellent benefits and a competitive salary.Bachelor’s degree in elementary education or related…
102,Associate Teachers for 2022-23,Schools Of The Sacred Heart - San Francisco,"San Francisco, CA 94115 (Pacific Heights area)",,"Requires experience using a wide range of instructional technology tools including iPads, laptops, and Google Apps.Regularly lifting or carrying 1-20 lbs."
103,newDigital Training Specialist,Goodwill Industries,"San Francisco, CA 94109 (Nob Hill area)",,Ability to lead and conduct training.Present information to participants in a clear and effective manner using a variety of teaching aids and instructional…
104,Summer Camp Site Director,"Kid Stock, Inc","San Francisco, CA",,Work as lead instructor; when applicable.*Learning Strategies* Selecting and using training/instructional methods and procedures appropriate for the situation…
105,Sales Coach & Trainer,Oyster HR,"Remote in San Francisco, CA",,"Regularly assessing BDR capability through partnering with team leads, shadowing, and business feedback.A coach with the ability to spend 40% of your time…"
106,Pathways Program Director (Embedded ESL Program),Oxford International,"San Francisco, CA 94103 (South of Market area)",,The Director will develop and lead the PATHWAY program for newly admitted international students.Work with academic departments to ensure appropriate…
107,Sr. Manager Global Education - KVD Beauty,"Kendo, a division of LVMH","San Francisco, CA 94105 (Financial District area)",,"Strong Project Management skill set with managing multiple workstreams simultaneously with great success; able to prioritize, lead and manage projects in a fast…"
108,Associate Librarian or Librarian (dependent on experience),Schools Of The Sacred Heart - San Francisco,"San Francisco, CA 94115 (Pacific Heights area)",,Organize and lead student book clubs.Requires demonstrated experience using a wide range of instructional technology tools.Paid holidays and sick days.
109,Lower School Teacher,Children's Day School,"San Francisco, CA",,"Co-leads and provides parent education opportunities, including Back to School Night, weekly classroom blogs, family conferences, and learning celebrations."
110,Girls' Sports Coach/Mentor (Elementary School),The Richmond Neighborhood Center,"San Francisco, CA",,"Each Girls Sports League Coach will lead three cycles of sports, network and plan field trips to HS level and professional sports events, and implement social…"
111,Technical Applications Engineer (Remote Positions Available),Fictiv,"Remote in San Francisco, CA",,"1+ years of customer-facing experience with proven ability to lead complex, consultative technical sales engagements.C. Budgetary considerations and targets."
112,Learning and Development Project Coordinator,The GLIDE Foundation,"San Francisco, CA",,The Learning and Development Project Coordinator will provide logistical and administrative coordination support for Learning and Development’s key programs and…
113,Middle School Math,San Francisco Day School,"San Francisco, CA 94118 (Lone Mountain/USF area)",,"Strong knowledge of course subject matter and instructional methodologies; ability to develop curricula, lesson plans, and assessment tools."
114,Summer Camp Leader (High School),Richmond District Neighborhood Center,"San Francisco, CA 94121 (Outer Richmond area)+1 location",,"*Minimum **one year** of experience* working directly with youth to lead activities.Employee Type: * Seasonal, 30 hours per week.Schedule: *5/31/22 - 7/15/22."
115,Freelance UX / UI Designer,Braintrust,"Remote in San Francisco, CA 94133+1 location",,"JOB TYPE: Freelance, Contract Position - No agencies (See notes below).ESTIMATED DURATION: 40Hrs/Week - Long Term, 6-month project."
116,"Director, North America Sales Enablement",Twilio,"Remote in San Francisco, CA 94105",,Certification in Adult Learning Theory or instructional.Ability to lead a virtual team across different cultures and geographies.
117,Fitness Instructor,Pure Barre,"San Francisco, CA 94123 (Marina area)",,The Lead Teacher is an exemplary Pure Barre Teacher who ensures that all instructional staff within the studio are abiding by brand standards.
118,Toddler Teacher,Meaningful Beginnings,"San Francisco, CA 94116 (West Portal area)",,Works closely with the lead teacher in a team-teaching atmosphere and shares pertinent.Ensures all childcare supplies are sufficient and reports any additional…
119,Physical Education Teacher for Lower and High School,FRENCH AMERICAN INTERNATIONAL SCHOOL,"San Francisco, CA 94102 (Hayes Valley area)+1 location",,"Teaches knowledge and skills in physical fitness, health education, and individual, dual, or team sports, utilizing the French Education Nationale curriculum…"
120,Sr. Manager Global Education - KVD Beauty,"Kendo, a division of LVMH","San Francisco, CA 94105 (Financial District area)",,"Strong Project Management skill set with managing multiple workstreams simultaneously with great success; able to prioritize, lead and manage projects in a fast…"
121,Product Design Manager,NoRedInk,"Remote in San Francisco, CA",,You'll oversee design work across multiple product areas and lead your team to craft high-quality experiences that improve the lives of students and educators.
122,Middle School Math,San Francisco Day School,"San Francisco, CA 94118 (Lone Mountain/USF area)",,"Strong knowledge of course subject matter and instructional methodologies; ability to develop curricula, lesson plans, and assessment tools."
123,Technical Applications Engineer (Remote Positions Available),Fictiv,"Remote in San Francisco, CA",,"1+ years of customer-facing experience with proven ability to lead complex, consultative technical sales engagements.C. Budgetary considerations and targets."
124,Learning and Development Project Coordinator,The GLIDE Foundation,"San Francisco, CA",,The Learning and Development Project Coordinator will provide logistical and administrative coordination support for Learning and Development’s key programs and…
