,title,company,location,salary,summary
62,"Global Learning Experience Design Manager, Partner Enablemen...",Salesforce,"Chicago, IL 60654 (River North area)",,"This role support our sales goals with partners around CRM Analytics, Einstein Discovery, and Revenue Intelligence by designing and launching sales, solution…"
63,Circular Economy Strategist,Rheaply,"Remote in Chicago, IL",,"At Rheaply, we strive to cultivate a culture of intelligence with humility.Comfort working across internal teams (developers, designers, solutions managers,…"
64,Offer & Business Operations Manager (Remote),Motorola Solutions,"Remote in Chicago, IL",,"Gather, evaluate and distribute intelligence on products, market conditions, competitors and customers for business decision-making."
65,XA User Experience Architect,Accenture,"Chicago, IL",,"We are Industry X: We embed innovation, intelligence and sustainability in the way the world makes things and the things it makes.A DAY IN THE LIFE."
66,Senior User Interface Designer,ZS,"Evanston, IL 60201 (Downtown area)",,Teach and mentor junior designers about UI design for various client platforms and their technological limitations that impact the presentation layer.
67,Content Strategist III,Expedia Group,"Chicago, IL",,"You’re a blend of people leader, storyteller, UX writer, and content designer.We're redefining our traveler and agent experiences with state-of-the-art…"
68,Market Research Senior Associate,J.D. Power,"Remote in Chicago, IL",,"Power has been delivering incisive industry intelligence on customer interactions with brands and products for more than 50 years.Power, we never stand still."
69,Senior Big Data Designer,IRI,"Chicago, IL",,10+ years Business intelligence industry experience.This is an end-to-end business intelligence solution that involves highly complex data transformations…
70,Local Search SEO Strategist,Humana,"Chicago, IL 60654 (Loop area)",,"Gather and analyze competitor intelligence.Communicate local SEO strategies and goals and collaborate with internal teams, including designers, content…"
71,Senior Product UX Researcher,DataRobot,"Chicago, IL",,"Work collaboratively and partner with customer teams, product managers, designers and engineers to present customer findings.What we want you to do:"
72,Product Manager-Fraud Solutions Platform,Amex,"Itasca, IL",,"Conducting research and competitive intelligence to identify and capitalize on market opportunities.Community. When Accertify formed in 2007, we brought…"
73,API designer,Capgemini,"Chicago, IL 60606 (West Loop Gate area)",,Deliver API schemas that are easy to understand and use.Produce API design and technical implementation documents for innovative applications that will…
74,Senior Data Scientist,Cars.com,"Remote in Chicago, IL 60606",,"The team aims to build explainable algorithmic systems that help us solve business problems, create new opportunities and democratize intelligence for everyone…"
75,newPrincipal-Software Engineer,AT&T,"Chicago, IL",,Knowledge of enterprise security/threat intelligence/threat detection.Work with UX engineers and graphics designers to create and implement web user interface…
76,"Sr. User Experience Designer, VP","JPMorgan Chase Bank, N.A.","Chicago, IL",,"5+ years of UX Design experience.Strong UX portfolio with elements of case study.Established Design process/skills/methods such as workshop facilitation,…"
77,Offer & Business Operations Manager (Remote),Motorola Solutions,"Remote in Chicago, IL",,"Gather, evaluate and distribute intelligence on products, market conditions, competitors and customers for business decision-making."
78,Product Manager-Fraud Solutions Platform,Amex,"Itasca, IL",,Conducting research and competitive intelligence to identify and capitalize on market opportunities.This individual will be responsible for product management…
79,User Experience Lead,ZS,"Evanston, IL 60201 (Downtown area)",,"Excellent interpersonal skills, with the ability to listen to and build rapport with study participants, designers, project teams and executives."
80,"Manager, Data & Analytics Strategic Initiatives",BMO Harris Bank,"Chicago, IL (The Loop area)",,"Partners with designers, data engineers, data scientists and agile development teams to define and deliver products with a focus on user experience."
81,Senior User Experience Researcher,Salesforce,"Chicago, IL 60654 (River North area)",,"By adding intelligence to automation, this combination offers the horsepower and flexibility to automate the toughest processes – including undocumented…"
82,Senior Product Designer,CVS Health,"Northbrook, IL 60062",,5+ years of experience crafting experiences for complex consumer-facing products or business intelligence tools.Solid understanding of WCAG best practices.
83,"Sr. Manager, Insights - Customer Success Operations",Salesforce,"Chicago, IL 60654 (River North area)",,3-yrs experience as a Tableau designer.Oversee the prioritization and delivery of business intelligence solutions to meet the demands of the Customer Success…
84,Content Strategist III,Expedia Group,"Chicago, IL",,"As part of our team, you'll partner across disciplines (UX and LX Designers, Product Managers, Engineering, and others) to co-create simple, intuitive, useful,…"
85,Market Research Senior Associate,J.D. Power,"Remote in Chicago, IL",,Power has been delivering incisive industry intelligence on customer interactions with brands and products for more than 50 years.
86,Data Analytics Analyst - MIQ,Smithfield Foods,"Remote in Lisle, IL 60532",,"As a Data Analyst in the Finance Data Analytics department, you will be responsible for maintaining, improving, and building new reporting capabilities for…"
87,Midwest Customer Experience & Service Transformation Strateg...,Accenture,"Chicago, IL",,Artificial intelligence and front-end digital platforms.Have hands on experience with artificial intelligence and conversational design.
88,"Senior Data Engineer, Business Intelligence",HNI Corporation,"Chicago, IL 60606 (Loop area)",,"Develop an enterprise cloud data lake, data warehousing platform supporting the needs of business intelligence, data science and advance analytics projects."
