,title,company,location,salary,summary
53,UX Designer_Andover,Photon,"Boston, MA",,We are currently looking for a passionate UX designer with 4+ years of relevant work experience to join our team to create user centric easy-to-use products for…
54,UX Designer,Marsh,"Boston, MA 02110 (Downtown area)",,"3+ years of practical, hands-on success as a user experience designer, visual designer or similar.The UX Designer will be responsible for working closely with…"
55,UX/UI Designer,Commonwealth Financial Network,"Hybrid remote in Waltham, MA 02453",,"Successfully implementing requirements as part of a Scrum team of experience and visual designers, data analysts, and product managers.What’s not to love?"
56,UX Researcher,Klaviyo,"Remote in Boston, MA+1 location",,"Create the conditions for product success, by providing strategic research that the team needs at all stages of the product lifecycle."
57,Lead Product Designer,Klaviyo,"Remote in Boston, MA+2 locations",,"You have a portfolio of projects supporting end-to-end product development cycle, from audience definition to product adoption.How You'll Make a Difference."
58,UI/UX Designer (Virtual + Augmented Reality),Three Space Lab,"Remote in Cambridge, MA",,"On the team collaboration side, we are building a product that we plan to release in summer of 2022.Three Space Lab is seeking a UI/UX Designer collaboratively…"
59,"UX Designer, Hybrid Interaction and Visual Design, Fitbit",Fitbit,"Cambridge, MA",,"Fitbit’s wide range of innovative products, including smartwatches, trackers, and a smart scale, help people lead healthier, more active lives by empowering…"
60,Senior Product Designer - Associate Experience (Remote),Humana,"Remote in Boston, MA 02210",,"Author’s Customer team drives the vision for our members’ and associates’ experience across digital products, physical touchpoints, brand and communications,…"
61,"newVP Squad Lead, Wealth Management, Alternative Investments –...",Fidelity Investments,"Boston, MA 02210 (South Boston area)",,"Demonstrated success in investment product strategy development, planning, and execution.Research and gather market feedback to inform future product, service,…"
62,UX Designer,Edelman Financial Engines,"Boston, MA 02203 (Central area)",,Online portfolio curated with a focus on web and product designs (UX/UI).Develop a clear understanding and advocate for the needs of our users in partnership…
63,Senior Product Designer,Stavvy,"Boston, MA",,"Collaborate closely with product managers, design leads, UX/UI designers, and engineers to prioritize product functionality and deliver valuable, high-quality…"
64,UX Designer,LEWIS,"Boston, MA 02111 (Chinatown area)",,"The agency, its people and client campaigns have won many prestigious awards, including Cannes Lions, Digital Impact, Holmes Report, ICCO, PRCA and European…"
65,newUX Designer,Schneider Electric,"Andover, MA 01810+1 location",,"Gather and evaluate user requirements in collaboration with product managers and engineers.Conducts user interviews, concept walk-throughs, and usability…"
