,title,company,location,salary,summary
106,Platform Product Designer,"Red Pill VR, Inc.","Los Angeles, CA",,"This will require you to think of the user first and examine the many flows by which they will interact will all pieces of the ecosystem, from the website to…"
107,Senior Product Designer,Homebase,"Hybrid remote in Los Angeles, CA 90056",,"Work closely with executive, product, and engineering teams to shape and deliver upon our product roadmap.Develop end-to-end web and mobile product experiences…"
108,Product Designer,Internet Brands,"Los Angeles, CA",,"2+ years of experience as a user experience designer, interaction designer, UX focused product manager or similar role."
109,Lead Product Designer,Circle,"Remote in Los Angeles, CA",,Design mentorship and guidance for fellow designers and product management peers.Identifying and prioritizing customer needs with your product and engineering…
110,Product Designer,Material,"Los Angeles, CA",,*Defining design opportunities *in new and existing products.Develop UI mockups and prototypes that clearly illustrate how products and features function and…
111,UI/UX Product Designer,FIGS,"Los Angeles, CA",,"Collaborate with product managers, engineers, and visual designers to develop design system and ensure integrity in final products."
112,User Experience Designer,"LA Showroom.com, Inc.","Los Angeles, CA 90079",,This is a designer position with a minimum of 3+ years of experience.You will work closely under the Senior UX Designer and collaborate with other fellow UX…
113,"UX Designer, Design Systems",Workato,"Remote in Los Angeles, CA",,"Collaborating with product designers and UI developers to design and implement robust, flexible components, patterns and guidelines."
114,Product Designer,Surf Air Mobility,"Los Angeles, CA",,Experience working with a product team from wireframes to product release.Use your attention to detail and keen visual eye to explore designs and deliver the…
115,"Senior Product Designer, Hospitality",OpenTable,"Remote in Los Angeles, CA+1 location",,"The design team at OpenTable is made up of product designers, brand designers, and content strategists, who – with our peers in product management, engineering,…"
116,Mid-Level or Senior Product Designer,The Glue,"Los Angeles, CA",,5+ years experience as a UX UI or product designer on highly functional products.You'll focus on working with a small team to take a solution from idea to…
117,Senior Product Designer - Payments,GoFundMe,"Remote in Los Angeles, CA",,"Collaborate with the product team to take conceptual ideas and turn them into usable, delightful, and valuable product features."
118,Senior UI/UX Designer,Transactly,"Remote in Los Angeles, CA",,Collaborate with product owners to create quality mockups and prototypes.Assist with user surveys to solicit feedback and to help with product decisions.
119,Senior Product Designer,Autograph,"Los Angeles, CA",,"Collaborate with product managers, engineers, and cross-functional stakeholders to understand requirements, and provide user-focused design solutions."
120,Senior Product Designer - Payments,GoFundMe,"Remote in Los Angeles, CA",,"Collaborate with the product team to take conceptual ideas and turn them into usable, delightful, and valuable product features."
121,UI/UX Product Designer,FIGS,"Los Angeles, CA",,"Collaborate with product managers, engineers, and visual designers to develop design system and ensure integrity in final products."
122,UX/Product Designer - Consumer/Social Media,Airtime,"Remote in Los Angeles, CA",,"Work with design, product management, and engineering to generate ideas and turn them into a fun and user-friendly product experience."
123,"UX Designer, Design Systems",Workato,"Remote in Los Angeles, CA",,"Collaborating with product designers and UI developers to design and implement robust, flexible components, patterns and guidelines."
124,Senior Product Designer,Emotive.io,"Remote in Los Angeles, CA",,"Create detailed product flows that balance the business goals and user needs.You will work with product managers, design leadership, and engineers to evolve…"
125,newSenior Talent Acquisition Partner / Recruiter - Product & De...,Glassdoor,"Los Angeles, CA",,You will own the hiring process for the product and design teams and partner with leadership on long term strategy and recommendations.
126,"UX Designer, US",Avery Dennison,"Los Angeles, CA 90021 (Downtown area)",,"Ensure design principles and best practices for various products are met.UX designers bridge the gap between the user, the development team, and key business…"
127,Lead Product Designer - RetailMeNot,RetailMeNot,"Los Angeles, CA 90017",,"5+ Years of experience in end-to-end product design, with experience in consumer and retail products a plus.Collaborate with designers to advance RetailMeNot’s…"
128,"Senior Product Designer, B2C Core Experience",Glassdoor,"Los Angeles, CA",,Ensure product design deliverables adhere to high design standards.Work independently with direction from senior-level designers on your team.
129,"Manager, Game Design (Combat) - Unpublished R&D Product",Riot Games,"Los Angeles, CA 90064 (Sawtelle area)+1 location",,6+ years of progression experience as a game designer.3+ years of professional experience as a combat designer.2+ years leading design teams.
130,Senior Product Designer,Heal,"Remote in Los Angeles, CA",,"Collaborate fluidly with other designers, developers, and product managers.5-7 years of product design experience ,helping build and launch products at…"
131,newLead Digital Product Designer,Optimity Advisors,"Los Angeles, CA 90230",,"Our ideal candidate understands how people think, operate, and interact with complex sets of data and is comfortable working with designers, developers, data…"
132,UX Designer,Home Alliance,"Los Angeles, CA",,"Gather and evaluate user requirements in collaboration with product managers and engineers.Illustrate design ideas using storyboards, process flows and…"
133,Lead Game UX/UI Designer,Niantic,"Hybrid remote in Los Angeles, CA",,Experience working on geo-location based products.Knowledge of products in competitive areas in similar genres to Niantic's portfolio.
134,UX/UI Graphic Designer,3insys,"Los Angeles, CA 90017 (Downtown area)",,"Work closely with a cross-functional team to create an intuitive, cohesive and seamless user experience across all products.Graphic design: 3 years (Required)."
135,UI/UX Designer,Trufl Inc,"Remote in Los Angeles, CA 90028",,"Create prototypes for new product ideas.Knowledge of Adobe range of products including Photoshop, Illustrator, InDesign, Acrobat and Dreamweaver."
136,newSenior Product Designer,Extra,"Remote in Los Angeles, CA",,Manage and report usability of our products.Take responsibility for the design of the product.We are looking for an highly motivated individual and excellent…
137,Senior UX UI Web Designer,PAIGE LLC,"Los Angeles, CA",,"At least 5-7+ years professional experience as a UX designer or related field.Oversees Junior UX/UI Web designer whose main focus is to develop site content,…"
138,Senior Product Designer,Blitz App,"Los Angeles, CA",,"Proactively solicit feedback from designers and a broader product team in order to continually raise our bar for quality, while also taking on mentorship."
139,Senior Product Designer,Cosm,"Los Angeles, CA 90094 (Westchester area)",,"International product experience is a plus.Collaborate with product managers, engineers, designers, program managers, and QA through all stages of the design…"
140,Sr Product Designer,fabric Inc.,"Remote in Los Angeles, CA",,"Have a product / industrial / graphic design degree.Worked closely with UX designers, researchers, and developers before."
141,newSenior Digital Product Designer,"Contact Government Services, LLC","Los Angeles, CA 90007",,"We are looking for a candidate who is a great team player and feels comfortable working with designers, developers, data analysts and product managers to create…"
142,UX Designer Researcher,Shell Recharge Solutions,"Los Angeles, CA 90021",,"Participate in the design of data-driven product and service strategy documentation including personas, mental models, customer journey maps, workflow…"
143,Freelance UX/UI Designer,diamond,"Remote in Los Angeles, CA",,This is a remote freelance role and we are looking for designers local in Los Angeles area or in PST time zone.Web and Mobile Responsive Design.
144,Product Design Manager,shopkick,"Remote in Los Angeles, CA 90066",,"Design for modularity, accessibility, and product expansion.In this role you will lead a team of UX/Product Designers, partner with product/engineering and…"
145,Senior Product Designer (UX/UI),First Resonance,"Los Angeles, CA",,Contribute to the overall strategy and decision-making about product direction.Bring a rich user experience to people building physical products in complex…
146,newDirector of Product Design,Tia,"Los Angeles, CA",,Champion and lead consistency across our various products.Pixel-perfect product design and development and maintenance of design systems.
147,Senior Product Designer,AuditBoard,"Hybrid remote in Los Angeles, CA",,Experience leading and/or mentoring product design teams.Drive collaboration across teams to maximize overall product outcomes.401k to save for your future.
148,Lead UX Designer,Color Of Change,"Remote in Los Angeles, CA",,"Several years experience as a product designer, user experience designer, or similar role, specializing in visual or interaction design."
149,UX/UI Designer - Financial Experiences (Remote),Manufacturers Bank,"Remote in Los Angeles, CA 90071",,"You will work closely with user researchers, experience owners, product owners, and developers to drive a design process that works back from the customer."
