,title,company,location,salary,summary
52,Principal Research Scientist,System1,"Remote in Seattle, WA",,This is a senior individual contributor role focused on driving research and development of new cutting-edge machine learning and artificial intelligence…
53,Responsible Mixed Reality Studio Lead,Microsoft,"Redmond, WA 98052 (Overlake area)",,"The ability to lead a highly diverse team of creatives, strategists, researchers, and engineers to solve complex and abstract problems."
54,Machine Learning / Data Scientist,Docugami,"Kirkland, WA",,We are looking for experienced researchers to work with our luminary science advisors on major scientific breakthroughs.Competitive salary with stock options.
55,Head of Global Business Development - Amazon Health AI,"Amazon Web Services, Inc.","Seattle, WA+1 location",,"5+ years of business development, enterprise sales, strategic partnerships, or program/product management experience."
56,"newAI/ML - Deep Learning Software Engineer, CoreMLTools, MLPT",Apple,"Seattle, WA",,"Design and develop the neural network export pipelines from machine learning frameworks (such as PyTorch, TensorFlow, Torch) to the CoreML model format * Design…"
57,Senior Applied Scientist,Microsoft,"Redmond, WA 98052 (Overlake area)+2 locations",,"Collaborate with researchers on the design, development, execution, and implementation of technology research projects that serve as a catalyst for technology…"
58,Back End Software Engineer,Docugami,"Kirkland, WA",,"We strive to transform how businesses create and manage documents for greater productivity, compliance, and insight using breakthrough artificial intelligence."
59,Software Development Engineer,"Amazon Dev Center U.S., Inc.","Seattle, WA",,The team interacts with security researchers to codify our own learnings and best practices and make them available for customers.
60,"Senior Front-End Engineer, Adobe Research",Adobe,"Seattle, WA 98103 (Fremont area)",,"5+ years of relevant industry experience, including experience collaborating with technical researchers.In this role you will help Adobe Research build a web…"
61,Research Manager,Tableau,"Seattle, WA",,Note that we are not considering user researchers or data scientists at this time.You are broadly knowledgeable about performing research in Computer Science…
62,newData Scientist,Microsoft,"Redmond, WA 98052 (Overlake area)+3 locations",,"As a Data Scientist on our team, you will engage with different stakeholders as the expert across product management, engineering, leadership, researchers and…"
63,"Senior Design Technologist, Alexa Web Information",Amazon.com Services LLC,"Seattle, WA+1 location",,"BS/MS in computer science, technology, design, or equivalent professional experience.5+ years of experience as a key member of a UI design team participating…"
