,title,company,location,salary,summary
127,newTechnical Delivery Senior Manager,EY,London SE1,,"Digital strategy, horizon scanning, and strategic planning.We have a range of skills across programme management, solution architecture, product management,…"
128,Penetration Tester with programming skills,BreachLock,London,,"The BreachLock platform facilitates collaboration between your DevOps and BreachLock security researchers, empowering them to fix security gaps at the speed of…"
129,C++ SDK Engineer,Graphcore,Cambridge,,The IPU’s unique architecture means developers can run current machine learning models orders of magnitude faster.Experience in AI/machine learning.
130,newManager - Digital & Technology Analyst,EY,London SE1,,"Digital strategy, horizon scanning, and strategic planning.We have a range of skills across programme management, solution architecture, product management,…"
131,Quality Assurance Analyst - Senior Consultant,EY,London SE1,,"Digital strategy, horizon scanning, and strategic planning.We have a range of skills across programme management, solution architecture, product management,…"
132,Software Engineer,Micro Focus,Cambridge CB4,,"Intelligence - You will probably have or be expecting a II-1 or I degree in a technical subject (e.g. Mathematics, Natural Science, Engineering, Computer…"
133,Principal Consultant,KANTAR,London,,"6+ years’ experience in client facing or senior stakeholder facing environments, leading BI & analytics projects, handling commercial discussions, and…"
134,Engineering Manager - R&D,Healx,Remote in Cambridge,,"Managing, Coaching, mentoring and guiding a team of excellent researchers and engineers.Salary: Competitive compensation package including share options,…"
135,Senior Product Designer (UI),Publicis Sapient,Temporarily Remote in London,,"Prior experience in design and innovation teams (agency or in-house).In particular you have experience creating design systems in Figma (auto-layouts,…"
136,Professor in Management,University of Sussex,Brighton,,The Department of Management is looking to recruit a Professor of Management to contribute to our research culture and teaching portfolios. We are inviting…
137,newSystems Engineer,Lawrence Harvey,Hybrid remote in Oxfordshire,"£30,000 - £40,000 a year",You will assist field technicians working on-site and advise customers on integration design and engineering to support medical researchers and staff.
138,Technical Recruiter,Bloomberg,Remote in London,,"Partner across our software engineering department to ensure we have a deep understanding of their business objectives, products, people, and challenges."
139,Applied Scientist,Evi Technologies Limited,Cambridgeshire,,"You will guide junior scientists, collaborate with the best researchers in the field and work with the engineering team to bring your solutions to the millions…"
140,IBM Research Security Intern,IBM,Hursley,,This residency will see you working on the Homomorphic Encryption for Cloud project (HE4Cloud) to provide a platform for executing Data Science workloads in the…
141,Research Scientist: Machine Learning,BAE Systems Applied Intelligence,Hybrid remote in Great Baddow,,"You should have existing skills in Artificial Intelligence or neural net based Machine Learning and will need to be a proficient programmer, preferably in…"
142,Data Team- Data Consulting Director,Ipsos,London,,"You will lead and shape our offering in data capability and data strategy, establishing us as a leader in this space."
143,Senior Machine Learning Researcher - Audio Technology,Robert Walters,Hybrid remote in Cambridge,,"You will be working in the wider research department alongside Data Scientists, Software Engineers and ML Engineers."
144,"Software Engineer, Real-time Audio C++ SAMI",TikTok,London,,"Continuously learn during your time with us, and become a fundamental member of a growing team of musical producers, researchers and software engineers."
145,Communications Manager (Fixed Term),University of Cambridge,Cambridge,"£31,406 - £40,927 a year","You will also work to build strong and productive relationships with the lab's internal and external stakeholders, including researchers, funding partners, and…"
146,Research Scientists in Spoken Language Processing,JD.com,Cambridge,,Candidates with broad interests in speech and language studies are encouraged to apply.Design and develop state-of-the-art applications on speech recognition…
147,Software Engineering Associate - AI Research Technology,"JPMorgan Chase Bank, N.A.",London,,You will engage with multiple new and ongoing research projects in collaboration with internal and external researchers.
148,Internship opportunities: Azure for Operators,Microsoft,Cambridge,,"The ideal candidates should have strong ability to work with researchers and engineers at Microsoft to push forward state-of-the-art agendas, be a team player…"
149,Manager - Digital Architect,EY,London SE1,,"Digital strategy, horizon scanning, and strategic planning.We have a range of skills across programme management, solution architecture, product management,…"
