,title,company,location,salary,summary
41,newArtificial Intelligence,TechSur Solutions,"Remote in Washington, DC 20001",,"Design, implement and evaluate relevant machine learning solutions in natural language understanding, summarization and natural language generation."
42,"Client Success Manager, Enterprise",Yext,"Remote in Washington, DC",,"Superior client service and relationship skills.BA/BS degree or similar college level education.Blend of consulting, search, technological and/or display…"
43,Account Supervisor - Advertising,VOX Global,"Washington, DC 20036 (Downtown area)",,"5+ years’ work experience in advertising, graphic design, public affairs or strategic communications consulting, and/or a related field."
44,Lead Quantitative Modeler,Fannie Mae,"Washington, DC",,"Demonstrated academic training or empirical experience on econometrics or statistics, including data preparation and model estimation."
45,Advisor Quantitative Modeler,Fannie Mae,"Washington, DC",,"Demonstrated empirical experience and/or academic training on econometrics or statistics, including data preparation and model estimation."
46,"Full Stack Developer, CMS","US News & World Report ,L.P.","Remote in Washington, DC 20007+1 location",,The developers at U.S. News have a great deal of independence and a minimum of overhead.This position requires comfort working with front-end development and…
47,Sr. Quantitative Modeler,Fannie Mae,"Washington, DC",,"Demonstrated academic training or empirical experience on econometrics or statistics, including data preparation and model estimation."
48,Software Developer (Advertising Technology),"US News & World Report ,L.P.","Remote in Washington, DC 20007",,"Developers typically see applications through from beginning to end, working directly with project owners to create, implement, upgrade, optimize, and test…"
49,Business Development Manager (BDM),Sorcero,"Remote in Washington, DC",,"Sorcero builds AI powered solutions, combining the power of deep learning with the accuracy of ontologies to drive natural language understanding."
50,Lead Data Science Engineer (Python - AWS),Fannie Mae,"Washington, DC",,"Master’s or other advanced degree in computer science, statistics or a related quantitative field.Focused experience in artificial intelligence (AI), including…"
51,Software Engineer,Yext,"Washington, DC",,"We're looking for Software Engineers to help us continue building out our product and services.BA/BS in Computer Science, a related field, or a similar college…"
52,"Senior Software Developer, Python","US News & World Report ,L.P.","Remote in Washington, DC 20007+1 location",,"The developers at U.S. News have a great deal of independence and a minimum of overhead.Such activities can include reviewing code, mentoring junior developers…"
53,DevOps Engineer,Navteca,"Washington, DC 20546 (Capitol Hill area)",,Scripting Skills: DevOps Engineers must know how to use scripting languages such bash or python.Navteca's core focus is creating practical applications based…
54,Machine Learning Process Engineer,Praescient Analytics,"Washington, DC",,"Rates of pay or other forms of compensation;Hiring, placement, promotion, transfer, or demotion of all job classifications;$5K annual training allowance."
