,title,company,location,salary,summary
74,newDevelopment Manager - SAP AI,SAP,"Bengaluru, Karnataka",,Regular Full Time Engineering Bachelor’s degree (or equivalent) or master’s degree (or equivalent).Experience with building micro service applications on SAP…
75,Research Manager - NLP & Machine Learning,Uniphore,"Bengaluru, Karnataka",,"Broad mastery of natural language processing techniques such as neural networks (RNN / DNN / LSTM), language models, attention, and transformers."
76,Sr. Product Manager-1,PayPal,"Bengaluru, Karnataka",,Certified Agile Product Owner or scrum training.Bachelor's degree or equivalent practical experience.Experience with Google Dialogflow or other Conversational…
77,"SDE - Playback Optimization, Playback optimization team",ADCI - Karnataka,"Bengaluru, Karnataka",,"Programming experience with at least one modern language such as Java, C++, or C# including object-oriented design."
78,User Experience Developer 4-ProdDev,Oracle,"Bengaluru, Karnataka",,BS or MS degree or equivalent experience relevant to functional area.You will actively mentor less experienced designers.
79,R&D Engineer,Bridgetree,"Bengaluru, Karnataka",,"2 year of hands on experience in programming languages.Knowledge of data structures, algorithms, OS and web services concepts."
80,Quality Engineer II,Khoros,"Bengaluru, Karnataka",,"Bachelor’s degree in Computer Science, Information Technology or related field.Khoros, formerly known as Lithium + Spredfast, is the leading customer…"
81,Java Developer - Conversational AI,SAP,"Bengaluru, Karnataka",,"By being part of the conversational AI team, you get to work on building a platform providing natural language processing capabilities paired with best in class…"
82,Senior Associate - Cloud & Digital Strategy,PwC,"Bengaluru, Karnataka",,"Desired Languages (If blank, desired languages not specified).Education (if blank, degree and/or field of study not specified)."
83,UX Copywriter,Vahak,"Bengaluru, Karnataka",,Prior experience in writing content for mobile apps or websites.Collaborate with designers and product managers throughout the design and development process.
84,Data Scientist,Microsoft,"Bengaluru, Karnataka",,"Applied research experience in at least Machine Learning, or Deep Learning or Information Retrieval or Data Analytics and Business Intelligence tools mainly…"
85,D&AM- Big Data-A/ASA/SA,Deloitte,"Bengaluru, Karnataka",,Certification in SAS or SQL Server or Other relational databases or big data platforms.Build business and industry knowledge in one or more industries.
86,Research Scientist I,Philips,"Hybrid remote in Bengaluru, Karnataka",,"Experience with one or more analytic software tools or languages like Python, java, R.Build Natural Language Processing applications by using features…"
87,Member of Technical Staff- Infrastructure and Development,ThoughtSpot,"Bengaluru, Karnataka",,"Degree in CS or related required.1+ years experience with the major public cloud platform, services, APIs' (AWS,GCP,Azure).Bonus points for experience with:"
88,ACN - Applied Intelligence - C4DI - Change Management - 07,Accenture,"Bengaluru, Karnataka",,Support AI Learning Institute activitiesandlt;br or andgt; • Develop solutions applying advanced Data Analytics techniques including but not restricted to…
89,USI R&FA | EH |D&AM- RDM-LSA/SSA,Deloitte,"Bengaluru, Karnataka",,Certification in SAS or SQL Server or Other relational databases or big data platforms.Work with team members to build analytics solutions and present them to…
90,Senior NLP Scientist,Uniphore,"Bengaluru, Karnataka",,Experience applying NLP to a language other than English (even better if you have worked with a low resource or non-Indo-European language).
91,Principal UX Designer,Oracle,"Bengaluru, Karnataka",,"BS or MS degree or equivalent experience relevant to functional area7+ years digital design in the bank, Fintech or Cloud software development."
92,Risk Assurance_Digital Risk Solutions Technology_Associate_B...,PwC,"Bengaluru, Karnataka",,"Minimum of one programming language experience - C#, javascripts or python.Desired Languages (If blank, desired languages not specified)."
93,Principal Front-End Developer,Oracle,"Bengaluru, Karnataka",,BS or MS degree or equivalent experience relevant to functional area.Bachelor’s Degree in Computer Science or related field.
94,Program Manager II,ADCI - Karnataka,"Bengaluru, Karnataka",,Strong service mindset and ability to use metrics to measure service levels.3.3+ years experience in program or project management.
95,C11 - Model/Anlys/Valid Intmd Anlyst,Citi,"Bengaluru, Karnataka",,4+ years’ analytics experience in financial services or related industries with minimum 2 years in Artificial Intelligence (AI) / Machine Learning (ML) area.
96,Director - Data Science and Analytics,Fidelity Investments,"Bengaluru, Karnataka",,"Computational Statistics, Operations Research, Machine Learning, or Business or related.Fidelity is seeking a very senior level data scientist for the…"
97,Machine Learning Engineer,umlaut AG,"Bengaluru, Karnataka",,4+ years of experience in software development for high-tech products or services.Highly skilled in Python and preferably in one or more programming languages…
98,Research Software Engineer,IBM,"Bengaluru, Karnataka",,"Top tier institute CS graduate (MS + experience or PhD).Whether you are working on projects internally or for a client, software development is critical to the…"
99,Senior Product Designer- Enterprise,Whatfix,"Bengaluru, Karnataka",,Experience designing chat and conversational experiences is also a huge plus.You have 5+ years of experience working in the B2B or Enterprise SaaS space.
100,Global Sales Instructional Designer,ServiceNow,"Temporarily Remote in Bengaluru, Karnataka",,"BS/BA or equivalent experience required, Instructional Design degree or Training Development certificate.Complete fluency in American English grammar, syntax,…"
101,Senior Software Engineer (100% Remote),Bold Business,"Remote in Bengaluru, Karnataka",,"Have led small teams or pods, either in a technical or managerial capacity.Healthcare, insurance or financial technology experience."
102,TC-EA-Oracle developer- Senior,EY,"Bengaluru, Karnataka",,Willingness to travel 50% or more.MBA and/or B.tech) preferred.Must have working knowledge of designing a conversational bot using Oracle Digital Assistant.
