,title,company,location,salary,summary
59,"Design Quality Team Leader, Surgical Robotics",Johnson & Johnson,"Boston, MA 02115 (Fenway area)",,Participate in technical design reviews and project phase reviews.Your team will also lead design transfer activities and ongoing supplier engagement.
60,"Software Development Manager, AWS Cryptography","Amazon Web Services, Inc.","Boston, MA+1 location",,"3+ years of people management experience, managing engineers.Work with a team of truly innovative research scientists and engineers."
61,Senior Solutions Design Engineer - Distribution & Warehousin...,Ryder System,"Remote in Boston, MA 02133",,"Execute design processes to create, re-design, or optimize logistics networks.Specialize across multiple design disciplines."
62,Web Development Manager,Harvard University,"Temporarily Remote in Boston, MA",,"Research, design, and implement technical solutions to deliver business requirements.In addition to management and technical leadership roles, the role will…"
63,"Principal, Mobility Planning, Design and Engineering",Stantec,"Boston, MA",,"Strong knowledge of NACTO, APBP, AASHTO and other complete streets and active transportation design requirements and other design/planning procedures in…"
64,Transportation Project Manager- Design/Build,Jacobs,"Boston, MA 02212 (Central area)",,Responsible for the overall coordination and delivery of design on large complex alternative delivery projects to include Design-Build and PPP projects.
65,Piping/Plumbing Engineer II (MEP Design),"Affiliated Engineers, Inc.","Boston, MA",,"In this role, you will exercise independent judgment to develop and document system designs from concept plans and technical design criteria and interprets and…"
66,Sr. Validation Engineer (Design Group),Barry Wehmiller Companies Inc,"Boston, MA",,"Deliver Commissioning and Qualification (C&Q) solutions and services for client facility, utility, process, and equipment."
67,Designer/Engineering Technician,"POWER Engineers, Inc.","Boston, MA",,"Compilation of design packages for construction.One (1) + years of design experience.Ability to learn and use design software packages efficiently, retain and…"
68,"Transportation, Hospitality - Org Design Senior Manager",Deloitte,"Boston, MA 02116 (Back Bay area)",,"8+ years talent-related experience in consulting or industry including with organization design, organization restructuring, HR or Talent design, workforce…"
69,"Senior Engineering Designer, Electrical",EYP,"Boston, MA 02210 (Downtown area)",,"Under limited supervision, coordinate and prepare schematic design, design development and construction documents.Develop, maintain, and use standard details."
70,Sr. Full Stack Web Developer,PTC Inc.,"Boston, MA 02210 (South Boston area)",,Developing back-end website applications Implementing MVC design pattern for developing the Web Application using Sitecore 10 CMSEnsuring cross-platform…
71,"Data Management Engineer –VP - Design, Implement, & Optimize...",BNY Mellon,"Boston, MA 02108 (Downtown area)",,"Assesses and evaluates risk to understand the implications of design decisions and new technologies.Play a key Senior role in the data design, architecture,…"
72,newMid Level Substation P&C Design Engineer,"POWER Engineers, Inc.","Hybrid remote in Boston, MA",,Experience filling the role of substation design engineer for several projects occurring concurrently.Experience in 230kV through 500kV substation design a…
73,Senior Angular Developer - Virtual,Deloitte,"Boston, MA 02116 (Back Bay area)",,Experience in Responsive web design.Ensure the technical feasibility of UI/UX designs.4+ years of experience with the design and development of single page…
74,newStructural Engineering Designer - Buildings,Michael Baker International,"Boston, MA+1 location",,Assist and check design calculations performed by others.Perform complex structural analysis and prepare design calculations for building/transit facilities.
75,"Chapter Lead, Software Development - Knowledge and Design",Boston Consulting Group,"Boston, MA 02109 (Downtown area)",,"Strong software design & development principles, with a focus on system stability, reusability and performance optimized for a global audience."
76,"Senior Electrical Engineer, Digital Design","Sonos, Inc","Boston, MA 02110 (Downtown Crossing area)",,Experience with modern digital system design.You will align the needs presented in the Design Specification with an embedded design architecture and supporting…
77,"Associate Director, Broadcast Engineering",Emerson College,"Boston, MA 02116 (Bay Village area)",,"Direct support includes: equipment installation, cable fabrication, design and documentation, software configuration, and vendor support calls."
78,Electrical Designer/Engineer,"Arora Engineers, Inc.","Boston, MA 02109 (Central area)",,Ensures coordinated design on projects.Participates in the development of design drawings.Participates in the design development of electrical work.
79,Senior/Principal Analog Design Engineer,Imatrex,"Boston, MA",,"System integration of new designs.Strong knowledge of analog design is must – 10+ years.Subsystem architecture, board design, schematic capture, layout and…"
80,Design Build Manager / Senior Project Manager - Design Build,Michael Baker International,"Boston, MA",,"Responsible for reviewing design-build contracts, including teaming and design agreements with contractor clients."
81,Climate Resiliency Engineer / Designer,"Kleinfelder, Inc.","Boston, MA 02108 (Downtown area)",,"Have prior experience working on flood mitigation design projects, including projects incorporating Base and Design Flood Elevations that factor future sea…"
82,Digital Customer - Angular Developer Location Open,Deloitte,"Boston, MA 02116 (Back Bay area)",,Experience in Responsive web design.Ensure the technical feasibility of UI/UX designs.3+ years of experience with the design and development of single page…
83,Associate Software Developer,Incapsulate,"Boston, MA 02116 (South End area)",,Participates in analysis and design activities.Assist in writing technical approach and design documentation as required.
84,Senior ASIC Design Verification Engineer,"Encore Semi, Inc.","Remote in Boston, MA 02101",,The position allows exposure to all aspect of ASIC design stages.We are currently looking for ASIC Design Verification Engineers who will be verifying PCI…
85,Protection and Control Design Engineer (T&D),Tetra Tech,"Boston, MA",,"Manage designs and deliverables of other designers, reviewing their engineering designs for accuracy, quality and compliance."
86,Civil Engineering Associate II - Bridge/Structural Design,Michael Baker International,"Hybrid remote in Boston, MA",,Assist and check design calculations performed by others.Familiar with structural design software and AASHTO LRFD Bridge Design Specifications.
87,Senior Applications Consultant - RTL Design Engineer,Capgemini,"Boston, MA",,"Experience in digital design µArchitecture.Contribute to the development of efficient µArchitectures and contribute to ASIC digital µArchitecture, design and…"
