,title,company,location,salary,summary
101,newApplication Testing-Test Engineer,Wipro Limited,"Bengaluru, Karnataka",,"You should be able to ensure the availability test environment, design test and defect reporting formats and manage the team."
102,Design Engineer -CAD-Female,Pegasus technocrats,"Bengaluru, Karnataka",,"Basic Knowledge of design calculations, analyzing the materials.Compute mathematical formulas to develop and design detailed specifications for."
103,Site Supervisor/Engineer - Interior design,Creative Geometry,"Bengaluru, Karnataka",,"Should have conceptual and technical understanding on range of interior design aspects.Site Supervision including Co-ordination of Man, Materials & Equipment’s…"
104,Electronics R&D – PCB Design Engineer,Altigreen,"Bengaluru, Karnataka",,Experience in multilayer PCB design.PCB Design Engineer will work on new knowledge-based products.Experience in developing PCB for power converters.
105,Role: Trainee Design Engineer - JOBID: AKTISBLR1108,Aktis Engineering Solutions,"Bengaluru, Karnataka",,"Bachelors / Masters in Mechanical/Structural Engineering with experience of 0 to 1 Years.Strong presentation, written and verbal communication skills."
106,newSilicon Design Engineer 2,"Advanced Micro Devices, Inc.","Bengaluru, Karnataka",,Involves having deep understanding of existing AMD X86 CPU architecture and microarchitecture ranging from CPU pipeline stages to various complex features and…
107,Staff Senior Design Engineer,Schneider Electric,"Bengaluru, Karnataka",,Project & design management skills is a must.Manage execution of prototype design; build and test.Troubleshoot and perform root cause analysis to resolve…
108,Engineer-CAD,John Crane,"Bengaluru, Karnataka",,Must follow and implement company Procedures and design Standards.To design & release large varieties of Engineered-to-Order Mechanical sealing designs through…
109,Design Engineer,Microchip Technology,"Bengaluru, Karnataka",,"NVM IP design, testing and knowledge.Digital and Analog block design and simulations.Responsible for integrated circuit design of IP macros or a complete chip…"
110,Project Engineer,M/s Earthenhive Architects,"Bengaluru, Karnataka","₹15,000 - ₹20,000 a month",The project engineer will be responsible for the time and quality of the project.Liaise with third-party contractors to ensure all equipment is suitable for…
111,PCB Design Engineer,Netradyne,"Bengaluru, Karnataka",,"Hands on experience in multi-layer stack-up design, high density placement and complex routing.Hands on experience in Library creation and management for foot…"
112,Environmental Engineer,AECOM,"Hybrid remote in Bengaluru, Karnataka",,The Environment Database Manager is responsible for providing primary support for the delivery of data management services to the Geosciences and Remediation…
113,Systems Engineer - CT,GE Healthcare,"Bengaluru, Karnataka",,"Experience in design & development of Hardware-HW/ Software -SW/Systems designs.The discipline that executes a robust process of design, creation, and…"
114,Design Engineer,"HI-Q Design and Detailing Pvt, Ltd,.","Bengaluru, Karnataka",,Allocate work to subordinate design engineers.Providing quotes on time as per design standard procedure.Prepare design documents and submit for the review…
115,Design Engineer - Zuken E3,Hitachi Energy,"Bengaluru, Karnataka",,"The Hitachi Energy Indian Operations Center (INOPC) is a competence center with around 1500 skilled engineers who focus on tendering, engineering, planning,…"
116,Design Engineer - Electrical,SPX FLOW,"Bengaluru, Karnataka",,"SAP. Assists Project Engineers in developing product designs, prototype designs and modifications to existing.Microprocessor controls logic & PCB design."
117,newSystems Test Engineer I - Testing,Philips,"Hybrid remote in Bengaluru, Karnataka",,"Execution of system level tests both functional and non-functional (e.g. reliability, performance, environmental, etc.) including design, preparation and…"
118,Electrical Control Panels Design Engineer,QuEST Global Engineering,"Bengaluru, Karnataka",,"Working on electrical design of control panels, cables and connection boxes.Knowledge about design of electrical control panels according to relevant standards…"
119,PCB Design Engineer,"AMETEK, Inc.","Bengaluru, Karnataka",,Provide expertise to optimize PCB designs and to resolve PCB design technical issues at PCB fabricators and contract manufacturers.
120,newSystems Test Engineer I - Testing,Philips,"Hybrid remote in Bengaluru, Karnataka",,"Execution of system level tests both functional and non-functional (e.g. reliability, performance, environmental, etc.) including design, preparation and…"
121,Electrical Control Panels Design Engineer,QuEST Global Engineering,"Bengaluru, Karnataka",,"Working on electrical design of control panels, cables and connection boxes.Knowledge about design of electrical control panels according to relevant standards…"
122,PCB Design Engineer,"AMETEK, Inc.","Bengaluru, Karnataka",,Provide expertise to optimize PCB designs and to resolve PCB design technical issues at PCB fabricators and contract manufacturers.Ability to work on a team.
123,Embedded Product Design Engineer (Trainee),Vougavent Technologies,"Temporarily Remote in Bengaluru, Karnataka","₹8,000 - ₹10,000 a month",Basic understanding of circuit design.Vougavent is looking for highly motivated graduates who is ready to take up development of challenging new age embedded…
124,Embedded Design Engineer,SHIRVANTHE TECHNOLOGIES PVT LTD,"Bengaluru, Karnataka","₹20,000 - ₹40,000 a month","Complete design and development cycle from Conceptualization, detailed design,.Models, simulations, design calculations, Prototyping etc."
125,Design Engineer- CATIA,Acebrain Technology,"Bengaluru, Karnataka",,Should have 3to 5 years of exp. in catia plastic & FRP design.
126,newSenior physical design Engineer,Mentor Graphics (India) Private Limited,"Bengaluru, Karnataka",,Working on 7nm and 5nm designs with various customers for deployment of Aprisa place and route tools.Expertise in solving custorner's problems for critical…
127,Associate Electrical Design and Analysis Engineer,BOEING,"Bengaluru, Karnataka",,"Experience in Electrical system architecture design, wiring design & harness design.Must have knowledge on EMI/EMC requirements for electrical wiring design &…"
128,CAD Engineer,Enphase Energy,"Bengaluru, Karnataka","₹10,000 - ₹15,000 a month",Use software to create detailed 2D or 3D *designs* for complex projects.Understands the solar project specification and executes the project as per…
129,"newPhysical Design Methodology Engineer, Electromigration/IR",Google,"Bengaluru, Karnataka",,You develop from the lowest levels of circuit design to large system design and see those systems all the way through to high volume manufacturing.
130,newElectronics Process Engineer (PCB Assembly Industrialization...,Schneider Electric,"Bengaluru, Karnataka",,"To Work on Projects with New Product Development/New Product Introduction and Product Evolution Process(PEP).To Work Closely with Engineering Teams, Electronic…"
131,newElectrical Design Engineer,ARi,"Bengaluru, Karnataka",,Candidate should have 2+ years of experience in Electrical Engineering steam.Candidate having experience with Genset engineering background is preferred.
132,newDesign Engineer- electronic hardware test engineer,Schneider Electric,"Bengaluru, Karnataka",,Good knowledge in UPS designs & different topologies.Good knowledge in UPS designs & different topologies.Strong working knowledge on power systems design for…
133,newMechanical Engineer,Buymyev,"Bengaluru, Karnataka",,Knowledge of design for manufacturing and assembly.The goal is to design and fabricate mechanical components of innovation and excellence.
134,Project Engineer,Feature Constructions,"Bengaluru, Karnataka","₹20,000 - ₹35,000 a month",Excellent knowledge of design and visualizations software such as AutoCAD.We are looking for an accountable Project Engineer to be responsible for all…
135,Design Engineer (Civil),Pegasus technocrats,"Bengaluru, Karnataka","₹1,75,000 - ₹3,00,000 a year","0-3 years , female candidate having design and autocad & relevant design software knowledge, freshers also can apply.A suitable candidate should have:"
136,Telecommunication Engineer / Graduate Engineer (f/m/d),Deutsche Bahn AG,"Bengaluru, Karnataka",,"Experience in various project phases such as conceptual, preliminary, and detailed design etc.Provide designs in support of communications infrastructure…"
137,Std cell layout Design Engineer,Intel,"Hybrid remote in Bengaluru, Karnataka",,"We work in a highly collaborative environment, interfacing with design teams throughout Intel in a fast paced environment where thinking out of the box is…"
138,Manufacturing Engineer,Intel,"Hybrid remote in Bengaluru, Karnataka",,"� Basic understanding of board design, Layout, and PCB manufacturing or similar skillsets.� Provides guidance to product engineering regarding design concepts…"
139,Product Design Engineer,Tata Elxsi,"Bengaluru, Karnataka",,"O Sheet metal design, fabrication & product design requirements for press tools.O Medical equipment product design engineering with proficiency in mechanism…"
140,Role: Design Engineer / Sr. Design Engineer - JOBID: AKTISBL...,Aktis Engineering Solutions,"Bengaluru, Karnataka",,Must possess excellent engineering design/analysis skills.Bachelors / Masters in Mechanical/Structural Engineering with experience of 1 to 5 Years.
141,newSenior Engineer Exterior,Volvo Group,"Bengaluru, Karnataka",,"Exterior Equipment Group is a design team within Cab Design Section.Support packaging engineers in packaging and installation tasks (e.g. technical reports,…"
142,ASIC RTL Design Engineer,Google,"Bengaluru, Karnataka",,You develop from the lowest levels of circuit design to large system design and see those systems all the way through to high volume manufacturing.
143,Embedded Design Engineer,Infiction Labs Pvt Ltd,"Rajajinagar, Bengaluru, Karnataka","₹15,000 - ₹18,000 a month",Integrate and validate new product designs.Interface with hardware design and development.Design and implement software and hardware of embedded devices and…
144,newHardware Design Engineer - Motor Controller,Hindujatech,"Bengaluru, Karnataka",,Working experience in motor controller design of electric vehicles.Job Title: Hardware Design Engineer - Motor Controller.Job Post Date: 25/03/2022.
145,Junior Design Engineer,Acumac Machine Tools,"Bengaluru, Karnataka",,Work Experience: 1-2 years of Experience.Transparent and open working environment.Defined role expectation and freedom of functioning.
146,PCB Layout (ECAD) Design Engineer,Aarav Unmanned Systems,"Bengaluru, Karnataka",,Proactively & closely working with mechanical design engineers to deliver tightly packaged PCB designs.Collaborating with design and software engineers to…
147,Machine Learning Engineer,Intel,"Hybrid remote in Bengaluru, Karnataka",,"Intel's Information Technology Group (IT) designs, deploys and supports the information technology architecture and hardware/software applications for Intel."
148,Design Engineer,Tata Elxsi,"Bengaluru, Karnataka",,"O Mechanical design for mass production, reliability, regulatory compliance and cost.Tata Elxsi is a leader in providing design & development solutions for…"
149,newSr Engineer - Product Design,Asteria Aerospace,"Bengaluru, Karnataka",,"Structural design process from conceptual design to detailed design.Mentor other engineers in the design team.Self driven, ability to work independently."
