,title,company,location,salary,summary
139,"Game Designer, New Game",Niantic,"Hybrid remote in Seattle, WA+2 locations",,Are you ready to design a game that builds a whole new way of exploring and interacting with the world through Augmented Reality?
140,newHVAC Controls Design/Submittal Engineer,Create the Team,"Seattle, WA",,Design / Submittal Engineer – Building Automation Systems.We have a great Building Automation client with the need for a hit-the-ground-running System Design /…
141,Software Design Engineer in Test,BlackSky,"Remote in Seattle, WA",,"Collaborate with developers to understand software design, function, and testability.Work with software architect and satellite engineers to define satellite…"
142,newSoftware Design Engineer in Test,Limeade,"Remote in Seattle, WA",,Analyze and decompose complex software systems; collaborate with cross-functional teams to influence design for testability.We are looking for you if you:
143,WordPress Developer,Social Driver,"Remote in Seattle, WA 98101",,"Themes the website to match page designs made in Sketch, Figma, or Invision and works with the design team to apply those designs across the website."
144,Game Designer,Valkyrie Entertainment,"Seattle, WA 98101 (Downtown area)",,Test features to ensure they meet the design goals.You are multifaceted and self-motivated with experience implementing content for shipped game projects…
145,Design Engineer,Pcs Structural Solutions Inc,"Seattle, WA 98104 (Downtown area)",,"PCS Structural Solutions is looking to welcome collaborative, entry level design engineers to our Seattle team!Offices in Seattle-Tacoma-Portland."
146,Micro-Optics Design Engineer,IonQ,"Remote in Seattle, WA",,"You'll work within an interdisciplinary team of physicists, scientists, optical engineers, software engineers, and device fabrication experts."
147,Electrical Design Engineer,P2S Inc.,"Hybrid remote in Seattle, WA 98104",,Under the direct supervision of a senior engineer:Work in close contact with the entire design team.To those who are excited about cutting edge building…
148,Design Engineer,PMI,"Seattle, WA 98121 (Belltown area)",,Deliver feedback to industrial design and product management teams during initial product concept and design phases of product development process.
149,Software Engineer - Web/Fullstack,Niantic,"Hybrid remote in Seattle, WA",,"Experience mentoring junior engineers or leading projects.We seek engineers with strong technical background, great execution, and self-starter mentality."
