,title,company,location,salary,summary
85,Substation Electrical EIT/Coordinator,HDR,"Rosemont, IL",,The successful candidate will be an integral part of a team that executes technical design on substation engineering projects ranging in scale from simple…
86,newSubstation Project Manager,HDR,"Rosemont, IL",,"Performs client management, project management and/or technical support activities.The primary duties of a Substation Project Manager include executing and…"
87,Construction Engineer 1,HDR,"Rosemont, IL",,"2+ years of construction experience and some college or technical school training is preferred.In the role of Construction Engineer 1, we'll count on you to:"
88,Lighting Engineer,Live Nation,"Chicago, IL 60601 (The Loop area)",,Focus and lighting adjustments to artist or event specifications.Assist with the technical advance with Artists representatives.
89,Interior Design Coordinator,HDR,"Chicago, IL+1 location",,The Interior Design Coordinator must demonstrate solid design thinking and strong knowledge of design fundamentals as expressed by their portfolio.
90,Patron Sales Assistant,Elgin Community College,"Elgin, IL 60123",,Of audiences with varying levels of technical understanding.Problem-solve all patron seating issues; troubleshoot rental client and artists’ management…
91,Project Architect,HDR,"Chicago, IL",,"Perform QA/QC and technical reviews.In the role of Project Architect, we'll count on you to:Independently coordinate work of a multidiscipline team through…"
92,Commissioning Agent,HDR,"Rosemont, IL",,"Detailed technical knowledge of mechanical and electrical building services systems.Will have one or more specific, relevant, technical expertise."
93,"newDirector of Finance - Westminster, MD",GovHR USA,"Northbrook, IL 60062",,"Be an ethical and experienced professional with strong technical and accounting skills.Director of Finance, Westminster MD (pop. 19,457)."
94,newFreelance CGI Artist,Hogarth Worldwide,"Remote in Chicago, IL",,"Proactively develop your own technical skills and understanding, to contribute towards the overall efficiency and innovation of the CGI Studio."
95,Concept Artist,High Voltage Software,"Hoffman Estates, IL 60169",,"A mind for technical function and aesthetic pursuit with an ability to balance creativity with function.Ability to prototype in 3D, work directly with the 3D…"
96,Production Artist,EA Collective,"Chicago, IL 60610 (Near North Side area)",,"The role requires a keen eye for design layouts/aesthetic and technical print production.The artist must possess the ability to format existing artwork, follow…"
97,Resource Teacher - Full/Part Time - Bernice E. Lavin,Bright Horizons Family Solutions,"Chicago, IL 60611 (Near North Side area)+3 locations",,"Spend the morning caring for infants, lunchtime with the toddlers, and the afternoon with a group of preschool artists completing their masterpieces."
98,Live Music Promoter (CityRep),youbloom,"Temporarily Remote in Chicago, IL",,*Recruitment and programming of artists/bands (including drawing on artists in the youbloom data base)*.Youbloom took off in 2009 as a weekly song contest.
99,Junior Compositor,The Mill,"Chicago, IL",,"Must be confident and ability to develop ideas, provide solutions to complex technical and creative issues.Combining the technical and creative aspects of the…"
100,Production Manager,Goodman Theatre,"Chicago, IL 60601 (Loop area)",,"Attend and participate in all technical rehearsals and attend previews to coordinate daily goals, set priorities, and ensure a safe, effective, and efficient…"
101,Prepress Production Artist,NGS Printing,"Elgin, IL 60123",,The Prepress Production Artist is required to have knowledge of Adobe Creative Suite in a pre-press environment.Pre-flight digitally supplied artwork files.
102,newTechnical Producer *Contract,EA Collective,"Chicago, IL 60610 (Near North Side area)+1 location",,Manage technical budgets with integrity and transparency at all times.Lead client and team communication with oversight of all technical project deadlines and…
103,Senior Technical Artist,Level Ex,"Remote in Chicago, IL",,Identify ways to make 3D and 2D artists more effective and efficient.Define technical art creation and format standards across our products and pipelines.
104,2D Lead Flame Artist,The Mill,"Chicago, IL",,Working closely with other VFX artists and departments to deliver the highest quality work.We are looking for a skilled on-the-box Artist who can lead projects…
105,Co-Instructor,Intonation Music Workshop,"Chicago, IL",,Instructors take part in an annual reflection and goal setting process around their development as artists and educators.
106,Color Assistant,The Mill,"Chicago, IL",,The Colorists and Assistant Colorists must develop a highly developed sense of color imagery coupled with a strong creative and aesthetic sensibility and an in…
107,Technical Game Designer,High Voltage Software,"Hoffman Estates, IL 60169",,"A strong, innate sense of design willing to proactively identify design and technical issues and willing to tackle or get help when appropriate."
108,Nuke Artist,Framestore,"Chicago, IL",,Balancing the creative and technical aspects of each shot.The Nuke Artist must have a blend of technical and creative skill on the box as well as an ability to…
109,AV Operator - The Dalcy,Aba - Chicago & The Dalcy,"Chicago, IL 60607 (Near West Side area)+1 location",,"Advance, setup and operate AV for special events and parties as needed; provide technical assistance and supervision during artist changeovers."
110,newProduction Assistant - Seasonal,Ravinia,"Highland Park, IL 60035",,"There are no technical/on-stage aspects to this position.Ravinia, North America's longest-running music festival, is seeking a team of Production Assistants to…"
111,.NET Developer,Blick Art Materials,"Highland Park, IL 60035",,We are looking to hire an experienced .NET developer is expected to develop and maintain the back-end APIs for the checkout and payments area of our e-commerce…
112,"Executive Producer, Live Action",ThePub,"Hybrid remote in Chicago, IL 60654",,"Deep technical understanding of the video and integrated content production space.Participates in RFP building by providing production and technical expertise,…"
113,AP Drawing and Painting Instructor,The Chicago High School for the Arts,"Chicago, IL 60622 (Humboldt Park area)",,"The Chicago High School for the Arts (ChiArts ®) develops the next generation of artistically gifted, diverse scholar artists through intensive pre-professional…"
114,Administrative Support,Novolex,"Chicago, IL",,Needs technical skills and ERP systems knowledge.Create packet (Digital file for artists) and Hard Copy (for production teams).
