,title,company,location,salary,summary
65,Character Artist,Cloud Imperium Games,"Los Angeles, CA 90064 (Sawtelle area)+1 location",,Collaborate with the Art Director and concept artists to set the visual style and quality bar.Identifying technical and developmental risks and obstacles while…
66,"newStudio Associate, Content Production",Sephora USA,"Hybrid remote in Los Angeles, CA 90038",,"Excellent technical skills - MS Office; Excel, Word, PowerPoint.As our Studio Associate, you are responsible for supporting the day-to-day operations of…"
67,VFX Editor - Los Angeles,Company3/Method Studios,"Santa Monica, CA",,QC outgoing deliverables to ensure compliance with client technical specifications;Maintain our internal VFX database with all the relevant information…
68,"Technical Artist - Tools & Pipelines, AR Platform",TikTok,"Los Angeles, CA",,"Support design team in production and remove technical roadblocks.Work closely and collaborate with other interactive engineers, designers, software engineers…"
69,"Assistant, Director's Office",UCLA,"Los Angeles, CA",,"Ability to analyze and define administrative and technical problems, identifying relevant factors, recognizing alternatives, formulating conclusions, and…"
70,Piano Technician,USC,"Los Angeles, CA",,Experience at the college or university level supporting the challenges of an enterprise environment as well as the unique technical demands of faculty and…
71,Software Engineer - Banking Connections,Square,"Los Angeles, CA",,"So we expanded into software and started building integrated, omnichannel solutions – to help sellers sell online, manage inventory, run a busy kitchen, book…"
72,DreamWorks TV - Compositor,NBCUniversal,"Glendale, CA",,"Perform technical work in support of compositing using various production tools.At DreamWorks Animation Television, our Lighter/Compositor works closely with…"
73,MAC Artist - Part Time - Sherman Oaks Bloomingdales - Sherma...,The Estée Lauder Companies,"Sherman Oaks, CA+1 location",,"As one of our highly skilled make-up artists you will combine your creative and technical expertise and passion for people to provide a welcoming, inspirational…"
74,newCreative Copywriter - Classical,LA Philharmonic,"Los Angeles, CA 90012 (Downtown area)",,Excellent creative as well as technical writing ability.Solid knowledge of all types of popular music; familiar with classical music repertoire and artists.
75,DreamWorks Feature - Surfacer,NBCUniversal,"Glendale, CA",,Troubleshoots creative and technical issues as they arise.Ability to handle complex and technically demanding Surfacing setups.
76,Integration Artist - Los Angeles,Company3/Method Studios,"Santa Monica, CA",,"They will work closely with the Integration Supervisor in achieving the highest technical standards of work.Faro and 360 BLK organization, processing and data…"
77,Merchandising Technical Designer,Live Nation,"Los Angeles, CA",,"As the team’s technical designer, you must demonstrate the ability to identify potential problems with products and follow through to ensure concerns or flaws…"
78,R&D Imagineer - Sr. Technical Program Manager,Walt Disney Imagineering,"Glendale, CA",,"Risk analysis and development of mitigation strategies for technical, creative, business, regulatory and competitive risks."
79,"LN Concerts, Audio Engineer - Echo and Echoplex",Live Nation,"Los Angeles, CA",,Assist the Production Manager with the technical advance with Artists representatives.Responsible for ensuring the success of show and event productions by…
80,Production Coordinator - Adult Adventure Comedy,Tit Mouse Inc,"Los Angeles, CA+2 locations",,Assist the crew in troubleshooting technical issues and liaising with I.T. to communicate problems.Work with Directors to break down storyboards to assign each…
81,"Associate Producer, Games Studio",Netflix,"Los Angeles, CA",,The production team takes the creative goals of the development team and translates them into achievable steps while seeking to anticipate and avoid pitfalls in…
82,newCapture Tech,Activision,"Santa Monica, CA",,Strong technical and troubleshooting skills.Be an expert on the technical side of builds and getting kits setup and ready for a shoot.
83,Customer Technical Advisor,Adobe,"Los Angeles, CA",,"Ability to explain and present concepts to technical and non-technical audiences alike, including high-level decision-makers.Experience with UNIX-like systems."
84,Technical Support/IO,GPL Technologies,"El Segundo, CA",,Act as front-line technical support for Artists including licensing.Excellent communication skills and ability working with various levels of technical…
85,Junior Support Specialist - 3D Workflows,disguise,"Los Angeles, CA",,"You will enjoy problem solving with a curious and inquisitive mind, to investigate a technical issue and get to the heart of the problem."
86,Full Stack Technical Engineer,Universal Music Group,"Santa Monica, CA 90404 (Mid-City area)+1 location",,Provide technical support or leadership in the development and continual improvement of service.Build and deploy new and cutting-edge features for our online…
87,Talent and Literary Assistant,Management 360,"Los Angeles, CA 90067",,"Highly proficient technical skills with Microsoft Office suite (Excel, Word, PowerPoint).Candidates must have a passion for film and television and should be…"
88,Creative Producer,TSM FTX,"Los Angeles, CA",,"Clearly communicate assignments/ feedback to editors and artists.Our Creative Video Producer has 3+ years experience with various commercial agencies, and is…"
89,DreamWorks TV - Lighter/Compositor,NBCUniversal,"Glendale, CA",,"Perform technical work in support of shot lighting using various production tools.Manage personal asset lighting load, meeting all deadlines of milestones…"
90,Associate Artist - 3D (Contract),Blizzard Entertainment,"Santa Monica, CA 90405",,Strong technical and troubleshooting skills.The Associate Artist- 3D Motion graphics role provides creative and technical support services to all engaged…
91,"Coordinator, Music Programming- Part-Time",SiriusXM,"Los Angeles, CA 90048 (Carthay area)",,"Exercises both creative abilities and technical skills.May act as liaison to music artists during celebrity visits and communicates with music labels, as…"
92,newSenior Artist,Activision,"Santa Monica, CA+3 locations",,DAILY RESPONSIBILITIES This role includes but is not limited to the following tasks/duties: Work as a lead photographer driving the visual style for games in a…
93,Sr. Engineer - Asset Management,Live Nation,"Remote in Hollywood, CA",,"Excited about taking on challenging technical problems and devising creative solutions.A proud division of Live Nation Entertainment, Ticketmaster has changed…"
94,Integrated Creative Producer,POWSTER,"Los Angeles, CA",,"We specialize in creating world class interactive digital experiences and marketing campaigns for major movie studios, broadcasters, music artists, brands and…"
95,DreamWorks Feature - Modeler,NBCUniversal,"Glendale, CA",,"Understands technical requirements of models for pipeline use.Troubleshoot technical and creative problems, and work independently with minimal direction."
96,Senior CFX Artist,Company3/Method Studios,"Santa Monica, CA+1 location",,They will work closely with the VFX Supervisor and VFX Producer in achieving the highest creative and technical standards of work.
